pair_id,carrier_id,profile,axial_ratio,core_fraction,m,n,both_valid,lambda_real,lambda_imag,omega_mode,T_mode,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,log_growth_ratio
P00013,TORUS_T2_3,gaussian,0.5,0.05,1,2,True,0.0010491073063994259,-0.07069270875128068,0.07069270875128068,88.88024547603375,0.002442602067998915,104850.237933811,76383.39833478132,-1.887425362349267,1.3207793553866565,0.053523481013666725,-0.038179847363095376
P00014,TORUS_T2_3,gaussian,0.5,0.05,2,1,False,6.694206803373135e-17,-2.3561857659375764,2.3561857659375764,2.6666765405398216,0.04055797627700029,6314.600271427718,3499.0778754048843,0.0005218479173921197,1.3207793553866565,1.783935943825989,nan
P00015,TORUS_T2_3,gaussian,0.5,0.05,2,2,True,2.4230391046005826e-16,-2.596157652990835,2.596157652990835,2.420186347289506,0.005261660248096411,48674.25792076955,47341.80011018849,1.8814023966926323,1.3207793553866565,1.965625554641421,0.0
P00016,TORUS_T2_3,gaussian,1.0,0.05,1,1,False,0.0003096668967836193,-0.06463258072798805,0.06463258072798805,97.21390104509254,-0.005378717800315876,nan,nan,nan,1.3207793553866565,0.04893518396119006,nan
P00017,TORUS_T2_3,gaussian,1.0,0.05,1,2,True,0.0011676636421382226,-0.07367091787541807,0.07367091787541807,85.28718642822977,0.009466976311758132,27052.71457046065,18345.122068093624,-2.909095781230494,1.3207793553866565,0.05577836871462229,-0.008069152829474659
P00018,TORUS_T2_3,gaussian,1.0,0.05,2,1,True,2.0132023003226783e-16,-2.3365587571678597,2.3365587571678597,2.6890765267103443,0.020018044771591408,12793.827315780592,16707.139245994982,2.957281286663938,1.3207793553866565,1.769075771542352,0.0
P00019,TORUS_T2_3,gaussian,1.0,0.05,2,2,True,4.1386990775691265e-16,-2.6014517858947235,2.6014517858947235,2.415261101992169,0.3394911473259223,754.3861158813481,684.0396105754124,2.88603402726577,1.3207793553866565,1.9696338947796104,0.0
P00020,TORUS_T2_3,gaussian,1.5,0.05,1,1,False,0.00040362702163384987,-0.06510896082799038,0.06510896082799038,96.50262002766355,-0.019061457767184212,13435.877315124026,12755.686026045872,2.657087820734273,1.3207793553866565,0.04929586502276136,nan
P00021,TORUS_T2_3,gaussian,1.5,0.05,1,2,True,0.0012486038989753766,-0.07366506324142082,0.07366506324142082,85.29396474673275,0.006344976645592528,40363.80625375625,26120.428121962017,0.8456306594027354,1.3207793553866565,0.055773936003001394,0.012787082028773942
P00022,TORUS_T2_3,gaussian,1.5,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00023,TORUS_T2_3,gaussian,1.5,0.05,2,2,True,1.1775297690026302e-16,-2.583889717745509,2.583889717745509,2.431677042571995,0.625949624827514,409.15019012572725,370.99693489650315,2.5231212933075557,1.3207793553866565,1.956337148371825,0.0
P00024,TORUS_T2_7,gaussian,-1.5,0.05,1,1,False,0.00016610078512036382,-0.06366699335926462,0.06366699335926462,98.68826805946973,-0.004347078499543382,nan,nan,nan,1.3207793553866565,0.048204110020046605,nan
P00025,TORUS_T2_7,gaussian,-1.5,0.05,1,2,False,0.0,-0.5520070424653769,0.5520070424653769,11.382436860076258,0.09983086090736176,nan,nan,nan,1.3207793553866565,0.41794039270380445,nan
P00026,TORUS_T2_7,gaussian,-1.5,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00027,TORUS_T2_7,gaussian,-1.5,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00028,TORUS_T2_7,gaussian,-1.0,0.05,1,1,False,2.870884641743779e-17,-0.07271283759529776,0.07271283759529776,86.41094908371326,-0.0875493063948371,nan,nan,nan,1.3207793553866565,0.05505297860596191,nan
P00029,TORUS_T2_7,gaussian,-1.0,0.05,1,2,False,0.014173740339142326,-1.5211578714842797,1.5211578714842797,4.130528083221716,-0.44289603153285834,773.5330476647489,1025.1246714177084,2.237309262250037,1.3207793553866565,1.1517123320260882,nan
P00030,TORUS_T2_7,gaussian,-1.0,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00031,TORUS_T2_7,gaussian,-1.0,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00032,TORUS_T2_7,gaussian,-0.5,0.05,1,1,True,0.006987803736433644,-1.5270818477332797,1.5270818477332797,4.114504613165311,-0.42267152813944264,810.5460014737732,458.56640033378716,2.7196890814374504,1.3207793553866565,1.1561975446581905,0.3271480581233873
P00033,TORUS_T2_7,gaussian,-0.5,0.05,1,2,True,0.013470408337670112,-1.5144883553244517,1.5144883553244517,4.148718136451784,-0.49136526086054455,697.23023656625,702.459463340497,1.7223916228929559,1.3207793553866565,1.1466626497058527,0.010534156785079478
P00034,TORUS_T2_7,gaussian,-0.5,0.05,2,1,True,8.194276012533635e-16,-2.3566633093381557,2.3566633093381557,2.6661361774856815,0.09444924219736302,3627.2892095242214,2361.3652754002683,-2.8899294477203235,1.3207793553866565,1.7842975056558523,0.0
P00035,TORUS_T2_7,gaussian,-0.5,0.05,2,2,False,0.021490650058638445,-2.8856613894631513,2.8856613894631513,2.177381355318515,-0.4296654983736043,797.3521689943568,800.2425706069614,3.0140376275801137,1.3207793553866565,2.184817151853784,nan
P00036,TORUS_T2_7,gaussian,0.5,0.05,1,1,False,0.00026457290461158955,-0.06464078342019157,0.06464078342019157,97.20156493674138,-0.007691202613634059,nan,nan,nan,1.3207793553866565,0.04894139445514581,nan
P00037,TORUS_T2_7,gaussian,0.5,0.05,1,2,True,0.0008549114222311958,-0.06785602739909426,0.06785602739909426,92.59583191077664,0.00028750655996548987,1191606.6092939137,1071254.3417552286,-1.9020937894799979,1.3207793553866565,0.051375748055381656,0.01906470894086291
P00038,TORUS_T2_7,gaussian,0.5,0.05,2,1,True,3.484660807995882e-17,-2.3360854792389962,2.3360854792389962,2.689621318662705,0.051825487294478605,6610.545022443698,9580.33237377653,-0.4285461515515376,1.3207793553866565,1.7687174392236849,0.0
P00039,TORUS_T2_7,gaussian,0.5,0.05,2,2,True,2.4539881344930996e-16,-2.5961875476068075,2.5961875476068075,2.4201584792945683,0.005796837126781894,59100.28340927799,70536.18824897328,0.18859023990392895,1.3207793553866565,1.9656481887141375,0.0
P00040,TORUS_T2_7,gaussian,1.0,0.05,1,1,False,0.0003148458055205683,-0.0662773695687131,0.0662773695687131,94.80136806976763,-0.026784319139509648,nan,nan,nan,1.3207793553866565,0.05018050085232478,nan
P00041,TORUS_T2_7,gaussian,1.0,0.05,1,2,True,0.0009518160245419161,-0.06784855267546318,0.06784855267546318,92.60603298693273,0.0051765393699391956,66182.19095554929,60780.069618802576,3.030140913957711,1.3207793553866565,0.05137008872734886,-0.001817047724934574
P00042,TORUS_T2_7,gaussian,1.0,0.05,2,1,True,6.940681517373767e-16,-2.5970613212334257,2.5970613212334257,2.4193442241076943,0.05875372048033631,5831.030175951058,7456.429837497414,1.3988110973409478,1.3207793553866565,1.9663097478330431,0.0
P00043,TORUS_T2_7,gaussian,1.0,0.05,2,2,True,4.2436978145983885e-16,-2.6015925904439094,2.6015925904439094,2.4151303821585253,0.34147542562806527,1003.2778096406519,847.5189296939407,-2.876451834038584,1.3207793553866565,1.969740501949545,0.0
P00044,TORUS_T2_7,gaussian,1.5,0.05,1,1,False,0.000408678683500301,-0.06510827203437938,0.06510827203437938,96.50364094844738,-0.017721273106852953,19332.39869418584,16705.609021613338,-0.5893344104916446,1.3207793553866565,0.049295343517327325,nan
P00045,TORUS_T2_7,gaussian,1.5,0.05,1,2,True,0.0010118922990430925,-0.06784319948699255,0.06784319948699255,92.6133400943782,0.0015348070644637972,223216.79708317222,303602.7461327496,2.6817907945597916,1.3207793553866565,0.051366035674544244,-0.026774554788759234
P00046,TORUS_T2_7,gaussian,1.5,0.05,2,1,False,3.5798538065798844e-17,-2.172027474543433,2.172027474543433,2.8927743229860994,nan,nan,nan,nan,1.3207793553866565,1.6445044099796478,nan
P00047,TORUS_T2_7,gaussian,1.5,0.05,2,2,True,1.244486298904759e-16,-2.58418705530976,2.58418705530976,2.431397252868925,0.6289201319129277,544.734855327649,519.2685008410815,1.9304752450721692,1.3207793553866565,1.9565622711851385,0.0
P00048,TORUS_T2_9,gaussian,-1.5,0.05,1,1,False,0.00014174256573799238,-0.06386905541720826,0.06386905541720826,98.37604871617853,-0.004336052487795423,nan,nan,nan,1.3207793553866565,0.048357097009977625,nan
P00049,TORUS_T2_9,gaussian,-1.5,0.05,1,2,False,0.0,-0.5520535881954173,0.5520535881954173,11.381477163690581,0.1265733571625514,nan,nan,nan,1.3207793553866565,0.4179756338134194,nan
P00050,TORUS_T2_9,gaussian,-1.5,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00051,TORUS_T2_9,gaussian,-1.5,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00052,TORUS_T2_9,gaussian,-1.0,0.05,1,1,False,0.0,-1.0233983794831698,1.0233983794831698,6.139530248575028,-0.07515843243737054,5293.755782042507,3405.208406798843,2.2738308219303756,1.3207793553866565,0.7748443184770792,nan
P00053,TORUS_T2_9,gaussian,-1.0,0.05,1,2,True,0.014123442924637845,-1.277599422145097,1.277599422145097,4.917961920043828,-0.43288147857907333,919.120835547376,619.7172233678183,2.1462321523145556,1.3207793553866565,0.9673072318510623,-0.22967524964742192
P00054,TORUS_T2_9,gaussian,-1.0,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00055,TORUS_T2_9,gaussian,-1.0,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00056,TORUS_T2_9,gaussian,-0.5,0.05,1,1,False,0.008916055587437426,-1.5506678667648364,1.5506678667648364,4.051922040719279,-0.5344100941326521,744.503875680577,897.2202331795555,-2.644073236764153,1.3207793553866565,1.1740551973655586,nan
P00057,TORUS_T2_9,gaussian,-0.5,0.05,1,2,True,0.013398219759630873,-1.5146207537226164,1.5146207537226164,4.148355482213518,-0.4913950263388146,809.6752408117612,815.7478051178495,-0.7124916414027936,1.3207793553866565,1.1467628923373148,0.00790833015435919
P00058,TORUS_T2_9,gaussian,-0.5,0.05,2,1,False,9.343436520423629e-17,-2.3390617508265743,2.3390617508265743,2.68619898767497,0.17506042497558305,2272.7603131323103,1576.4433721963987,-1.9703634942722958,1.3207793553866565,1.77097085996004,nan
P00059,TORUS_T2_9,gaussian,-0.5,0.05,2,2,True,0.023107913389543547,-2.883703405408533,2.883703405408533,2.1788597590844994,-0.42990982548077217,925.4740475857682,925.2426790738717,2.251796465228222,1.3207793553866565,2.1833347058671526,0.004047973042939695
P00060,TORUS_T2_9,gaussian,0.5,0.05,1,1,False,0.0003030918152560381,-0.06463435559092831,0.06463435559092831,97.2112315460519,-0.0056354448497838135,nan,nan,nan,1.3207793553866565,0.04893652776091938,nan
P00061,TORUS_T2_9,gaussian,0.5,0.05,1,2,True,0.0008449147629711713,-0.067856606304194,0.067856606304194,92.59504194790894,-0.0014620977665123025,272122.9697475457,276272.8450361958,1.6701274605456293,1.3207793553866565,0.051376186361066396,0.018283942138456962
P00062,TORUS_T2_9,gaussian,0.5,0.05,2,1,True,5.563576955315858e-17,-2.3362226518824727,2.3362226518824727,2.689463396015249,-0.008385752631331428,47445.99605741179,38425.32605699637,-2.706996233244153,1.3207793553866565,1.768821296573451,0.0
P00063,TORUS_T2_9,gaussian,0.5,0.05,2,2,True,1.339007085587822e-16,-2.5964968201680656,2.5964968201680656,2.419870210652863,0.010706481546121891,37161.637515612994,41760.39015817011,1.8179055867331562,1.3207793553866565,1.965882347856614,0.0
P00064,TORUS_T2_9,gaussian,1.0,0.05,1,1,False,0.000406918333410772,-0.06510919421902209,0.06510919421902209,96.50227410346159,-0.018166137785244584,21901.759801015658,23933.14802255986,-2.00307769834401,1.3207793553866565,0.04929604172981751,nan
P00065,TORUS_T2_9,gaussian,1.0,0.05,1,2,True,0.0009433533996919401,-0.06784912981179399,0.06784912981179399,92.60524526413899,0.005448672705932138,73021.52427900609,43858.553020078034,3.0350845324163336,1.3207793553866565,0.05137052569384781,0.001575810292774445
P00066,TORUS_T2_9,gaussian,1.0,0.05,2,1,True,8.394495265824668e-17,-2.132242361518806,2.132242361518806,2.946750060206122,0.09107359581703871,4368.66890689019,2776.2890903287152,-0.26136954414611696,1.3207793553866565,1.6143819577605336,0.0
P00067,TORUS_T2_9,gaussian,1.0,0.05,2,2,True,1.925405271450708e-16,-2.577677947922287,2.577677947922287,2.4375369747970606,0.35948517533526325,1106.7782862353624,1025.015040339725,2.4052683119063936,1.3207793553866565,1.9516340389554885,0.0
P00068,TORUS_T2_9,gaussian,1.5,0.05,1,1,False,0.00045310882796800506,-0.06510141323965418,0.06510141323965418,96.51380814191619,-0.009672012578377706,41136.25608532,26301.493734551477,-2.5666627677673506,1.3207793553866565,0.0492901505267667,nan
P00069,TORUS_T2_9,gaussian,1.5,0.05,1,2,True,0.001004502914173637,-0.06784375210185113,0.06784375210185113,92.61258572118608,0.0021091741469915506,188637.9969392709,111838.75243537023,-0.5702330585784102,1.3207793553866565,0.051366454075132,-0.023962615262274292
P00070,TORUS_T2_9,gaussian,1.5,0.05,2,1,False,-3.1672305457515707e-18,-2.1342530891983658,2.1342530891983658,2.943973860916175,0.22590642235368033,1761.2176853550156,2552.4447305007566,0.694826465757891,1.3207793553866565,1.615904337461094,nan
P00071,TORUS_T2_9,gaussian,1.5,0.05,2,2,True,1.3749029000446753e-16,-2.587113824973688,2.587113824973688,2.428646643424546,0.6557747449601288,606.7180679682504,559.545738183719,-2.8336615495555155,1.3207793553866565,1.9587782125927564,0.0
P00072,TWIST_5_2,gaussian,-1.5,0.05,1,1,False,0.0001297399516048468,-0.06386907612790008,0.06386907612790008,98.37601681598284,-0.007221374667867647,nan,nan,nan,1.3207793553866565,0.04835711269063748,nan
P00073,TWIST_5_2,gaussian,-1.5,0.05,1,2,False,0.009295442994070426,-0.9918750124414087,0.9918750124414087,6.33465429451046,-0.4077427198299886,nan,nan,nan,1.3207793553866565,0.7509770715268627,nan
P00074,TWIST_5_2,gaussian,-1.5,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00075,TWIST_5_2,gaussian,-1.5,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00076,TWIST_5_2,gaussian,-1.0,0.05,1,1,False,0.0,-1.0233450502386188,1.0233450502386188,6.139850195898737,-0.07090506065212501,4500.894477029486,2476.6171859854744,-2.46272360233315,1.3207793553866565,0.774803941373717,nan
P00077,TWIST_5_2,gaussian,-1.0,0.05,1,2,True,0.02302585833772445,-1.3641708365626193,1.3641708365626193,4.605863971562164,-0.7140252268693853,446.9536703651633,543.8308784168124,-1.2054445903633584,1.3207793553866565,1.0328529371684947,0.09792508533512367
P00078,TWIST_5_2,gaussian,-1.0,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00079,TWIST_5_2,gaussian,-1.0,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00080,TWIST_5_2,gaussian,-0.5,0.05,1,1,False,0.009115641091780764,-1.5502920708991377,1.5502920708991377,4.05290423986718,-0.5211941792415056,612.3172679077679,683.346070985069,2.1142965811066063,1.3207793553866565,1.173770671517872,nan
P00081,TWIST_5_2,gaussian,-0.5,0.05,1,2,True,0.01457920987774444,-1.5123512998192972,1.5123512998192972,4.154580558055745,-0.4908346171820532,650.1908885620039,655.067320226219,-0.3447839837820123,1.3207793553866565,1.1450446235787493,0.009266570099338421
P00082,TWIST_5_2,gaussian,-0.5,0.05,2,1,False,5.707243483237014e-17,-2.338622494212997,2.338622494212997,2.686703528563309,0.09443215333364242,3379.528948736729,4177.52022175719,-1.4238120228002131,1.3207793553866565,1.7706382861567127,nan
P00083,TWIST_5_2,gaussian,-0.5,0.05,2,2,True,0.023606212272293096,-2.8830693426589185,2.8830693426589185,2.179338947631728,-0.4299826607132804,742.2071284297566,744.8976292703145,1.2861481699575121,1.3207793553866565,2.1828546387408543,0.005829967229792873
P00084,TWIST_5_2,gaussian,0.5,0.05,1,1,False,0.0003137448105078085,-0.06463216006429456,0.06463216006429456,97.21453376970877,-0.004724383663803323,nan,nan,nan,1.3207793553866565,0.04893486546462076,nan
P00085,TWIST_5_2,gaussian,0.5,0.05,1,2,True,0.0010013915762768658,-0.06784624944174149,0.06784624944174149,92.60917676186152,0.003916732113336521,81480.22041025669,113033.4357641286,-2.301062130217976,1.3207793553866565,0.05136834488291921,-0.013410997399560854
P00086,TWIST_5_2,gaussian,0.5,0.05,2,1,False,7.897721950755932e-17,-2.6202760922639308,2.6202760922639308,2.397909642319747,0.05882891368278732,5424.81878219631,7651.706892287895,-0.023631814187375744,1.3207793553866565,1.983886318011723,nan
P00087,TWIST_5_2,gaussian,0.5,0.05,2,2,True,1.7654483982384637e-16,-2.5966051254887725,2.5966051254887725,2.4197692770081356,0.012211143232718609,26134.83355329866,29065.201765462276,1.6895348928769411,1.3207793553866565,1.965964348926865,0.0
P00088,TWIST_5_2,gaussian,1.0,0.05,1,1,False,0.00042233401116513773,-0.06510699713573932,0.06510699713573932,96.50553064334991,-0.011867352252646603,26891.9459950654,24696.890903218187,-3.0129329770716926,1.3207793553866565,0.0492943782549352,nan
P00089,TWIST_5_2,gaussian,1.0,0.05,1,2,True,0.001096291899677076,-0.07367317449987419,0.07367317449987419,85.28457406420455,0.0021826260765680523,146216.61461334594,118983.77014161026,-0.7497194670128003,1.3207793553866565,0.05578007726983775,-0.02370416480241327
P00090,TWIST_5_2,gaussian,1.0,0.05,2,1,True,3.4052486894035447e-16,-2.132034437521842,2.132034437521842,2.947037438327127,0.08088443837119559,3945.5821454555635,2369.815276114248,-0.1677951513083278,1.3207793553866565,1.6142245325281386,0.0
P00091,TWIST_5_2,gaussian,1.0,0.05,2,2,False,1.7572595138927375e-16,-2.578212025641742,2.578212025641742,2.437032037974317,0.36493860270573386,874.4928421286356,728.5618490984195,0.7245944879642486,1.3207793553866565,1.9520384045425767,nan
P00092,TWIST_5_2,gaussian,1.5,0.05,1,1,False,0.0004661149025201179,-0.06509910820183265,0.06509910820183265,96.51722551558247,-0.00846915907905184,37682.15863036061,49500.22563080746,0.408986485704986,1.3207793553866565,0.04928840531640122,nan
P00093,TWIST_5_2,gaussian,1.5,0.05,1,2,True,0.0011871743223961413,-0.07366724909001952,0.07366724909001952,85.29143391117663,0.007833836077164721,40738.17638498434,37886.50403803543,-0.9340690882154044,1.3207793553866565,0.055775590971781606,0.0015696907150868301
P00094,TWIST_5_2,gaussian,1.5,0.05,2,1,False,7.182932433833806e-17,-2.1337264132775697,2.1337264132775697,2.944700533339757,0.20973887006583541,1521.5882291270846,1208.7116495128278,3.0675570810617443,1.3207793553866565,1.6155055759884467,nan
P00095,TWIST_5_2,gaussian,1.5,0.05,2,2,True,2.4598996430473632e-17,-2.138956253015673,2.138956253015673,2.93750061429309,0.3122372317024618,1022.0952643684163,871.3362128740749,2.3287518692239164,1.3207793553866565,1.6194652379234808,0.0
P00096,TWIST_7_2,gaussian,-1.5,0.05,1,1,False,0.00017188335389871324,-0.06386977758943069,0.06386977758943069,98.37493638335985,0.003680107258425705,nan,nan,nan,1.3207793553866565,0.048357643787317446,nan
P00097,TWIST_7_2,gaussian,-1.5,0.05,1,2,False,0.0,-0.41092386788657675,0.41092386788657675,15.290387826569061,0.020329372196371653,nan,nan,nan,1.3207793553866565,0.31112226747841565,nan
P00098,TWIST_7_2,gaussian,-1.5,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00099,TWIST_7_2,gaussian,-1.5,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00100,TWIST_7_2,gaussian,-1.0,0.05,1,1,False,0.0,-0.9769389692589798,0.9769389692589798,6.431502381305824,0.007891212864409417,nan,nan,nan,1.3207793553866565,0.7396685640751722,nan
P00101,TWIST_7_2,gaussian,-1.0,0.05,1,2,True,0.006902533912836747,-1.5457900600672478,1.5457900600672478,4.064708054149503,0.12171551714550666,2793.3199106030106,1850.9236057633202,2.2398466997838526,1.3207793553866565,1.170362069760486,-0.07834860699108355
P00102,TWIST_7_2,gaussian,-1.0,0.05,2,1,False,-3.2787902468030465e-16,-2.1757850419552125,2.1757850419552125,2.887778519487093,nan,nan,nan,nan,1.3207793553866565,1.6473493722335282,nan
P00103,TWIST_7_2,gaussian,-1.0,0.05,2,2,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00104,TWIST_7_2,gaussian,-0.5,0.05,1,1,False,8.686244054432083e-17,-1.2673909863077353,1.2673909863077353,4.957574556754789,-0.13918652598884423,nan,nan,nan,1.3207793553866565,0.959578131758963,nan
P00105,TWIST_7_2,gaussian,-0.5,0.05,1,2,True,0.011740289191525597,-1.517449382613869,1.517449382613869,4.140622665354768,-0.49190999683920006,691.1637894259444,701.7040372146902,0.8145035855409607,1.3207793553866565,1.148904528546055,0.0020344447311578273
P00106,TWIST_7_2,gaussian,-0.5,0.05,2,1,True,4.234839583345242e-16,-2.33673135344146,2.33673135344146,2.688877905423711,0.027867319829232923,12200.325670186432,8557.00341692701,2.8034865446509913,1.3207793553866565,1.7692064491403146,0.0
P00107,TWIST_7_2,gaussian,-0.5,0.05,2,2,False,3.877490790978732e-17,-2.3388517325534393,2.3388517325534393,2.68644019615554,0.1344390802151527,2528.9549506570143,2714.517020161473,1.771509382294341,1.3207793553866565,1.7708118490909812,nan
P00108,TWIST_7_2,gaussian,0.5,0.05,1,1,False,0.0,-1.2656553682037304,1.2656553682037304,4.964372976268365,-0.0194794070801845,nan,nan,nan,1.3207793553866565,0.9582640454227961,nan
P00109,TWIST_7_2,gaussian,0.5,0.05,1,2,True,0.0006232443909284839,-0.06626360972881563,0.06626360972881563,94.82105386189454,0.004304172387442621,78990.88300083061,50810.885490284294,1.4578806318670166,1.3207793553866565,0.050170082882176066,-0.039231339270503575
P00110,TWIST_7_2,gaussian,0.5,0.05,2,1,True,1.302109346950227e-16,-2.8897522757672705,2.8897522757672705,2.1742989390020675,0.06972668751741293,4876.043729841313,5290.507446877825,-1.0611808942167693,1.3207793553866565,2.1879144794183274,0.0
P00111,TWIST_7_2,gaussian,0.5,0.05,2,2,False,7.796115599492095e-17,-2.620258557391563,2.620258557391563,2.397925689224511,0.22821102283554193,1489.8069920001044,1310.471475338092,-1.2967950582180123,1.3207793553866565,1.9838730418560226,nan
P00112,TWIST_7_2,gaussian,1.0,0.05,1,1,False,8.64505746520955e-05,-0.06464849722834616,0.06464849722834616,97.18996692199403,-0.016202838792829414,nan,nan,nan,1.3207793553866565,0.04894723480094099,nan
P00113,TWIST_7_2,gaussian,1.0,0.05,1,2,True,0.0007360342582656309,-0.06786085010648225,0.06786085010648225,92.5892513477281,-0.010130993683361888,33559.43040713286,29909.84235035716,0.09542808306618496,1.3207793553866565,0.05137939946571627,0.01855245309337399
P00114,TWIST_7_2,gaussian,1.0,0.05,2,1,True,2.3594296997107183e-16,-2.131456051507587,2.131456051507587,2.947837138248975,-0.023627863449201227,14389.383035112287,19571.359600632102,-1.685003482956618,1.3207793553866565,1.6137866198579445,0.0
P00115,TWIST_7_2,gaussian,1.0,0.05,2,2,True,1.2409116729861303e-16,-2.132143422556574,2.132143422556574,2.9468867997846284,0.08647095111307761,3931.845008010635,4784.07241349694,-1.1399304876056466,1.3207793553866565,1.6143070482294082,0.0
P00116,TWIST_7_2,gaussian,1.5,0.05,1,1,False,0.0002291332314396139,-0.06464247904725091,0.06464247904725091,97.19901525724043,-0.01163069060270913,nan,nan,nan,1.3207793553866565,0.048942678263113,nan
P00117,TWIST_7_2,gaussian,1.5,0.05,1,2,True,0.0008262926739390504,-0.06785519301929879,0.06785519301929879,92.59697051326015,-0.0006789466447014969,500761.5548661629,438541.93167404213,-1.6588143209790027,1.3207793553866565,0.05137511632246423,0.029499713717050395
P00118,TWIST_7_2,gaussian,1.5,0.05,2,1,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan
P00119,TWIST_7_2,gaussian,1.5,0.05,2,2,False,-2.045983133426916e-17,-2.1340053680645776,2.1340053680645776,2.9443156053904778,0.21862061052519752,1555.1615954923866,1078.6989616734065,-1.331956646429556,1.3207793553866565,1.6157167806729158,nan
