blind_id,status,n_input,thickness_raw,length_raw,ropelength_estimate,extent_core,tail_v2_exponent,tail_v2_fit_r2,tail_velocity_exponent,tail_mu_amp_log_slope,tail_mu_amp_fit_r2,tail_mu_poisson_log_slope,tail_mu_poisson_fit_r2,tail_mu_phi_log_slope,tail_mu_phi_fit_r2,tail_mu_amp_norm_median,tail_mu_poisson_norm_median,tail_mu_phi_norm_median,tail_poisson_to_amp_ratio,tail_phi_to_amp_ratio,tail_poisson_to_phi_ratio,tail_poisson_positive_fraction,tail_anisotropy_median,tail_beltrami_misalignment_median,poisson_identity_rel_rms_max,divergence_rms_norm_max,mu_amp_phys_m3_s2,mu_poisson_phys_m3_s2,mu_phi_phys_m3_s2,mass_amp_kg,mass_poisson_kg,mass_phi_kg,thickness_limiter,thickness_local_raw,thickness_nonlocal_raw,monopole_1_over_r,v2_exponent_abs_error,monopole_plateau,pressure_poisson_monopole,pressure_phi_closure,tail_isotropy,beltrami_closure,overall,source_name
K_AD0937D636A0,OK,300,0.2353194263804274,48.48103643252771,206.02224464949697,13.128880840167168,5.99967754382756,0.999999999979472,2.99983877191378,-4.999677543827552,0.9999999999704388,-4.999863806671512,0.9999999998066482,-4.999657762541657,0.9999999999650908,7.977501466586546e-08,4.786656436577024e-07,4.786221909367216e-07,6.000194994166718,5.999650303311283,1.000090787100564,1.0,0.43598776184175,0.999244820714014,1.3881326182969975e-16,1.7212956050961272e-19,5.3093395421645305e-09,3.1857072543227026e-08,3.185418059453001e-08,79.54900951657147,477.3095686922528,477.2662390742102,curvature,0.2353194263804274,0.4999907473494756,FAIL,4.99967754382756,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.11_final
K_776C03DD68BB,OK,300,0.1630524340863667,16.375262876198846,100.42942914624066,9.77986185119758,5.999091023890935,0.9999999990077952,2.9995455119454677,-4.999091023890941,0.9999999985711384,-4.999207150042348,0.9999999992581424,-4.998837791442562,0.9999999978984137,4.676097751102437e-08,2.805714797919869e-07,2.8052567449359666e-07,6.000120072892816,5.99914051042795,1.0001632838009318,1.0,0.44038977902723,0.9988750653004534,1.4541351989015932e-16,2.2709502040120003e-19,3.112126120808838e-09,1.8673130406839165e-08,1.8670081884905293e-08,46.62850217713976,279.77661188198266,279.73093635145693,curvature,0.1630524340863667,0.499998715646906,FAIL,4.999091023890935,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.3_final
K_7D6BD59FA0AD,OK,600,0.0118851628127006,25.06678372919216,2109.082065111079,162.63951829383444,6.001573648594285,0.9999999953634582,3.0007868242971427,-5.001573648594298,0.99999999332408,-5.002139914804824,0.9999999873314211,-5.002138585840952,0.9999999873464872,2.40254783165756e-09,1.4418676769864291e-08,1.4418668273625229e-08,6.001410910481889,6.001407374136452,1.0000005892526898,1.0,0.4418835113659536,0.8890926688836264,1.4753399901530888e-16,8.901314180713539e-22,1.5989896408028135e-10,9.59619387606152e-10,9.5961882214818e-10,2.3957413373729284,14.377828200802364,14.37781972863342,self_distance,0.0128616954012981,0.0118851628127006,FAIL,5.001573648594285,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.4_final
K_6E59569148E0,OK,300,0.1831768355029716,24.10445657620224,131.59118351409234,10.492478787817785,5.9992354688118805,0.99999999934848,2.9996177344059403,-4.999235468811876,0.9999999990617634,-4.9993530429288136,0.9999999995965962,-4.999031471872647,0.999999998685662,6.56103419514538e-08,3.9367012905944694e-07,3.936142469210722e-07,6.000123110937757,5.99927138334859,1.000141971838702,1.0,0.4383624026346448,0.998899925792303,1.5385334905047634e-16,2.3068846986923175e-19,4.366625118864976e-09,2.6200288292503077e-08,2.6196569117417783e-08,65.42446576966837,392.55484908534345,392.4991252628409,curvature,0.1831768355029716,0.4999999750027573,FAIL,4.9992354688118805,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.5_final
K_C2010E752023,OK,600,0.0095463974855285,32.16226816570009,3369.0476658294565,242.0617243068868,6.001094339437035,0.9999999975085762,3.000547169718517,-5.001094339437034,0.9999999964126114,-5.001511382981673,0.9999999928598752,-5.001510782467751,0.9999999928649906,2.181768734160065e-09,1.3092718517441985e-08,1.3092715033352876e-08,6.00096532343168,6.000963726521314,1.000000266108985,1.0,0.4401592537644728,0.7071269759663311,1.4514375241640576e-16,4.2246241325569597e-22,1.452052508000453e-10,8.713716748312723e-10,8.71371442951502e-10,2.1755877140680724,13.0556264302065,13.055622955987928,self_distance,0.0161824382094084,0.0095463974855285,FAIL,5.001094339437035,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.6_final
K_8DE9E57FC226,OK,300,0.2054588185552544,32.08281261501888,156.1520349460726,11.167392156998256,5.999389337220077,0.999999999686458,2.9996946686100383,-4.999389337220085,0.9999999995484812,-4.999536282501928,0.999999999922993,-4.999252053926737,0.9999999994955392,7.52737072284618e-08,4.516538256976908e-07,4.515972005028719e-07,6.000153869489712,5.999401612202224,1.0001253887197614,1.0,0.4372855912544838,0.9989874582977752,1.441085461929908e-16,2.238542549171539e-19,5.009759909757737e-09,3.005933030774732e-08,3.0055561679346646e-08,75.06045442604824,450.3742760701096,450.3178112962654,curvature,0.2054588185552544,0.4999991597408847,FAIL,4.999389337220077,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.7_final
K_3F1C2FEFC82A,OK,600,0.0195646226622363,39.78016843970418,2033.270414996956,137.25515641736263,6.000756521001332,0.999999998598094,3.000378260500666,-5.000756521001328,0.999999997981357,-5.00107324554751,0.9999999956877524,-5.001071374388869,0.999999995700144,4.836422542072716e-09,2.9021698231918024e-08,2.902167419479182e-08,6.000653991551443,6.000649021529491,1.0000008282474002,1.0,0.4387850395956613,0.8980326216205821,1.4664714618111008e-16,1.4550648585951237e-21,3.218828545854207e-10,1.931507636179977e-09,1.931506036415124e-09,4.822720803461348,28.93947883942852,28.93945487040025,curvature,0.0195646226622363,0.4650234792770313,FAIL,5.000756521001332,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.8_final
K_A44DC02B8992,OK,300,0.2310893775252752,40.22536979555876,174.06845016560376,11.627633806775288,5.999487037841948,0.9999999998408156,2.999743518920974,-4.9994870378419485,0.9999999997707668,-4.999656382377836,0.9999999999743324,-4.999393936848349,0.999999999815586,8.23463678863777e-08,4.940928076463749e-07,4.940356454267716e-07,6.0001773038505934,5.999483135776512,1.000115704646279,1.0,0.4365382400932523,0.999123748237366,1.432124175245597e-16,2.2175556938620843e-19,5.480473165739774e-09,3.2883810703434007e-08,3.288000633393149e-08,82.11307801177314,492.6930270355545,492.6360267583341,curvature,0.2310893775252752,0.4999908675372255,FAIL,4.999487037841948,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_2.9_final
K_9A8DB49B5D79,OK,900,0.0319750303658782,33.9973792431711,1063.2477547058406,52.53067663519654,6.000042339951689,0.99999999997867,3.0000211699758443,-5.0000423399516905,0.9999999999692848,-5.000095613165363,0.9999999998903883,-5.000082766345039,0.9999999999034784,3.703337258810071e-08,2.2220229858557306e-07,2.2220103946297521e-07,6.000055708049918,6.000021708375845,1.000005666591843,1.0,0.4411932544375303,0.9924280231850412,1.4776310987862962e-16,1.4885469100961343e-20,2.4647159299846173e-09,1.4788432884425768e-08,1.4788349084887465e-08,36.92845586780064,221.5727924190667,221.5715368636032,curvature,0.0319750303658782,0.0669776398321174,FAIL,5.000042339951689,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_3.3_final
K_A63D60BD324B,OK,900,0.027599953700728,50.47694495396895,1828.8778851334584,88.03171597190936,6.000391041106631,0.999999999565959,3.0001955205533157,-5.000391041106627,0.9999999993749972,-5.000571870142177,0.9999999985761844,-5.0005673110791005,0.9999999985935144,1.6896633163797843e-08,1.0138552630060857e-07,1.0138532198972705e-07,6.000338962074042,6.000326870263825,1.0000020151919184,1.0,0.4397233388751276,0.9088590136702454,1.4882410930531791e-16,5.133073610883648e-21,1.1245370867275564e-09,6.747603695788593e-09,6.7475900980995595e-09,16.84876446560024,101.09829788574972,101.09809415368744,curvature,0.027599953700728,0.042752031119869,FAIL,5.000391041106631,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_3.6_final
K_2AC991D03267,OK,900,0.0306455241687098,62.1761911843591,2028.8832666743297,97.49401023069278,6.000852101818179,0.99999999846884,3.000426050909089,-5.000852101818171,0.999999997795255,-5.0011825061816335,0.9999999955628692,-5.001178817296061,0.9999999955875364,8.849271727893148e-09,5.3102344120634576e-08,5.310225712455913e-08,6.000758678621486,6.000748847747476,1.0000016382745325,1.0,0.4408148106299097,0.9244133156621462,1.4722475788313942e-16,3.0628204118439735e-21,5.889536780538554e-10,3.534168894887719e-09,3.534163104958311e-09,8.824201460135978,52.95190349381537,52.95181674420257,curvature,0.0306455241687098,0.1997015565804223,FAIL,5.000852101818179,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_3.9_final
K_73757787973D,OK,900,0.0768905455985386,156.95804865649137,2041.3179206192872,58.32430017171453,6.000235175183218,0.9999999997939686,3.000117587591609,-5.000235175183226,0.9999999997033194,-5.000368104052013,0.9999999992428352,-5.000357781352876,0.999999999271064,7.560290594797396e-08,4.536335759976932e-07,4.536314983119673e-07,6.000213487955879,6.000186006396808,1.0000045801178568,1.0,0.4396362245097719,0.9552035137673548,1.4590137205333859e-16,1.632191647391877e-20,5.031669373341749e-09,3.019109044085967e-08,3.019095216274056e-08,75.38872051513641,452.3484176746576,452.3463458750815,curvature,0.0768905455985386,0.4628487733419745,FAIL,5.000235175183218,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_6.15_final
K_4F2305363305,OK,900,0.0719025793381252,229.98910615596887,3198.621082484876,84.48693738956146,6.000255209891597,0.9999999996812692,3.0001276049457983,-5.000255209891591,0.9999999995410356,-5.000413856991523,0.9999999987664172,-5.000408917757037,0.999999998783782,7.627682450103149e-08,4.576763300730975e-07,4.576753295592922e-07,6.000201674191462,6.00018855731341,1.000002186077642,1.0,0.4376064451843172,0.995975631920894,1.4775790912535692e-16,1.0015002850248631e-20,5.076521291413255e-09,3.0460151551806424e-08,3.046008496369571e-08,76.06072983553715,456.3797184994146,456.3787208200967,self_distance,0.1165903725429625,0.0719025793381252,FAIL,5.000255209891597,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_6.21_final
K_2628B62D17F2,OK,900,0.0604079569917128,118.25097305231314,1957.5396841931847,60.41823422900475,6.000288265388242,0.9999999997514464,3.000144132694121,-5.00028826538825,0.99999999964209,-5.000431552829185,0.99999999915252,-5.00042190494112,0.9999999991805792,7.020175445639557e-08,4.212290804052194e-07,4.212272805161501e-07,6.0002642906433,6.00023865183864,1.0000042729641516,1.0,0.4403714244973578,0.9739482677842272,1.4428907161696911e-16,1.7940014886629918e-20,4.672201596274346e-09,2.8034444396811584e-08,2.803432460714752e-08,70.0028706572127,420.03572504699497,420.0339302570685,curvature,0.0604079569917128,0.3147300729061346,FAIL,5.000288265388242,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,torus_6.9_final
