pair_id,carrier_id,profile,axial_ratio,core_fraction,m,n,both_valid,lambda_real,lambda_imag,omega_mode,T_mode,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,log_growth_ratio
P00049,TORUS_T3_4,gaussian,-1.0,0.05,1,2,False,9.369100953354318e-05,-0.976270322993846,0.976270322993846,6.435907308860389,-0.021559901332386368,nan,nan,nan,1.3207793553866565,0.739162312775584,nan
P00050,TORUS_T3_4,gaussian,-1.0,0.05,1,3,True,0.030079607818667444,-1.4360281217007727,1.4360281217007727,4.37539154855689,-0.8772456762603963,429.5103489344417,432.73167655145,2.7396508564185518,1.3207793553866565,1.0872581524265097,0.19741969808678625
P00051,TORUS_T3_4,gaussian,-0.5,0.05,1,1,True,0.0,-1.2674078564383848,1.2674078564383848,4.9575085677915265,-0.13794847566731475,2731.353823876345,3958.414529252793,0.07406431777125244,1.3207793553866565,0.9595909046196083,-12.749025320801788
P00052,TORUS_T3_4,gaussian,-0.5,0.05,1,2,True,0.011104093325514416,-1.5184315431272597,1.5184315431272597,4.137944404289152,-0.4920188303095888,765.7960901105171,777.4744804847023,-2.089348971264865,1.3207793553866565,1.1496481504912233,-0.007403986600973001
P00053,TORUS_T3_4,gaussian,-0.5,0.05,1,3,True,0.015573103761998252,-1.5102599138110744,1.5102599138110744,4.160333760911554,-0.49024807211195526,768.5621177226956,771.3481553994403,0.9323108165282605,1.3207793553866565,1.1434611751399972,0.005302375250676349
P00054,TORUS_T3_4,gaussian,0.5,0.05,1,1,False,0.0,-1.2656251209904597,1.2656251209904597,4.964491619969156,-0.019704019409015033,nan,nan,nan,1.3207793553866565,0.9582411443885338,nan
P00055,TORUS_T3_4,gaussian,0.5,0.05,1,2,True,0.0005396151354215708,-0.0662671220154507,0.0662671220154507,94.81602816121413,-0.004810242492822854,78329.95884802453,53421.03193435273,-2.07389991276423,1.3207793553866565,0.050172742135306224,-0.06135199827813944
P00056,TORUS_T3_4,gaussian,0.5,0.05,1,3,True,0.0011593626134868875,-0.07367484458424309,0.07367484458424309,85.28264080686472,-0.0004819506646807798,781793.9140334986,733127.2428849133,-2.96931056020855,1.3207793553866565,0.05578134173870008,-0.026259297677174148
P00057,TORUS_T3_4,gaussian,1.0,0.05,1,1,False,6.007227182195223e-05,-0.06464894917123516,0.06464894917123516,97.18928749386727,-0.016568792971444122,nan,nan,nan,1.3207793553866565,0.048947576979887955,nan
P00058,TORUS_T3_4,gaussian,1.0,0.05,1,2,True,0.0006471539879852723,-0.067864603926157,0.067864603926157,92.58412992458155,-0.014335249081356374,26283.88906069725,31267.97152383197,-0.24944433658242818,1.3207793553866565,0.05138224159045075,-0.03151330881096391
P00059,TORUS_T3_4,gaussian,1.0,0.05,1,3,True,0.0012780634499644716,-0.07366695291073685,0.07366695291073685,85.29177682689006,0.007306148300836952,51571.09888786005,65746.70469466058,-0.3774958822284785,1.3207793553866565,0.05577536672593656,0.013020427266608715
P00060,TORUS_T3_4,smooth_rankine,-1.0,0.05,1,1,True,0.005522382611168481,-1.3974787248286278,1.3974787248286278,4.496086556129926,-1.0779171294268854,349.55015207167673,396.87050390838004,-1.4781165562231207,1.299188297090765,1.0756552594862205,-0.20371943856442476
P00061,TORUS_T3_4,smooth_rankine,-1.0,0.05,1,2,True,0.015206070819377207,-1.3310667860988818,1.3310667860988818,4.7204132600998,-1.0112946939655663,372.57794267104333,405.6908073259324,0.5777334937094236,1.299188297090765,1.0245372353487954,0.005667031652811504
P00062,TORUS_T3_4,smooth_rankine,-1.0,0.05,1,3,True,0.02324723423122963,-1.266159349819336,1.266159349819336,4.962396959021085,-0.9062843533063691,415.7482087572361,420.4773446318497,0.052027368339046344,1.299188297090765,0.9745772438488016,0.00909749374933887
P00063,TORUS_T3_4,smooth_rankine,-0.5,0.05,1,1,True,0.0029403250206039904,-1.4025882991344811,1.4025882991344811,4.479707488688489,-0.5072433308304186,742.811336513757,869.2749665552242,-1.308148458998995,1.299188297090765,1.0795881569094,-0.12277982146863518
P00064,TORUS_T3_4,smooth_rankine,-0.5,0.05,1,2,True,0.005749560033344905,-1.3800128599034482,1.3800128599034482,4.552990403016379,-0.517668748892137,727.8517339866336,750.2331748067226,1.4862996749579103,1.299188297090765,1.062211584720761,0.025339813331951365
P00065,TORUS_T3_4,smooth_rankine,-0.5,0.05,1,3,True,0.007502057308949837,-1.3656231051968066,1.3656231051968066,4.60096587650667,-0.5187201359438309,726.3764608371266,779.6743336510509,-1.2558120677260556,1.299188297090765,1.0511356269563135,0.03980980255303536
P00066,TORUS_T3_4,smooth_rankine,0.5,0.05,1,1,False,6.785277917806163e-05,-0.05784635270053958,0.05784635270053958,108.61852154632003,-0.014526280499993506,nan,nan,nan,1.299188297090765,0.04452499520667885,nan
P00067,TORUS_T3_4,smooth_rankine,0.5,0.05,1,2,True,0.0006116428053103653,-0.060734174969934336,0.060734174969934336,103.45386778185421,-0.011646742966301065,32351.198751619573,37357.546758432705,-0.8178072109300784,1.299188297090765,0.04674778483298735,-0.01537626314923693
P00068,TORUS_T3_4,smooth_rankine,0.5,0.05,1,3,True,0.0012122689415040642,-0.06593820136414746,0.06593820136414746,95.2890005670664,0.007056955340874894,53392.16111081704,60206.33567258506,-2.6144852769870446,1.299188297090765,0.050753383102203876,0.002478391892170369
P00069,TORUS_T3_4,smooth_rankine,1.0,0.05,1,1,False,0.0002479967177768475,-0.057848107943113417,0.057848107943113417,108.61522581444385,-0.0065050807030546465,nan,nan,nan,1.299188297090765,0.044526346236839584,nan
P00070,TORUS_T3_4,smooth_rankine,1.0,0.05,1,2,True,0.0007758272030178832,-0.06075381872450533,0.06075381872450533,103.42041766413664,0.0030289993100291045,124392.9291315067,118095.53709422417,0.6280950031888577,1.299188297090765,0.04676290485416903,0.018381002737189192
P00071,TORUS_T3_4,smooth_rankine,1.0,0.05,1,3,True,0.0013370940042191745,-0.06598390216866101,0.06598390216866101,95.22300289423893,0.0014276787673848346,263915.17834366544,280211.9406063868,2.160868185890194,1.299188297090765,0.05078855953091393,-0.014124621520223438
P00072,TORUS_T3_5,gaussian,-1.0,0.05,1,1,False,0.0,-0.977304827999333,0.977304827999333,6.429094717604193,-0.002032987048443861,nan,nan,nan,1.3207793553866565,0.7399455662397361,nan
P00073,TORUS_T3_5,gaussian,-1.0,0.05,1,2,False,0.0,-1.023201895346237,1.023201895346237,6.140709214630067,-0.05700016659709687,nan,nan,nan,1.3207793553866565,0.7746955546914162,nan
P00074,TORUS_T3_5,gaussian,-1.0,0.05,1,3,True,0.021251642811400445,-1.475381807501271,1.475381807501271,4.258684277679202,-0.5870074214742375,668.021679232349,587.6085695947551,-0.4895598795886611,1.3207793553866565,1.1170539586980104,0.04918712715126401
P00075,TORUS_T3_5,gaussian,-0.5,0.05,1,1,False,2.789011607731973e-17,-1.2677996762272317,1.2677996762272317,4.955976425137871,-0.05469660616250352,nan,nan,nan,1.3207793553866565,0.959887562639927,nan
P00076,TORUS_T3_5,gaussian,-0.5,0.05,1,2,True,0.009704473583328533,-1.5480836138169631,1.5480836138169631,4.058686010949843,-0.5508802106027454,711.8311311020202,968.1793171901353,1.625902168929607,1.3207793553866565,1.1720985852052204,0.07271211813577735
P00077,TORUS_T3_5,gaussian,-0.5,0.05,1,3,True,0.01423519894055672,-1.5130355835833582,1.5130355835833582,4.152701612145147,-0.491013744277424,798.6205844240377,801.5155840425749,-2.973072001227524,1.3207793553866565,1.1455627144780887,0.0066120384884709605
P00078,TORUS_T3_5,gaussian,0.5,0.05,1,1,False,4.380513779385166e-15,-0.0720252754095775,0.0720252754095775,87.23583868926221,-0.033119579831561385,nan,nan,nan,1.3207793553866565,0.054532405519385325,nan
P00079,TORUS_T3_5,gaussian,0.5,0.05,1,2,False,0.00040853338925891935,-0.06510991212983795,0.06510991212983795,96.50121005615961,-0.01836798454058397,21348.75944329406,24073.394867244464,1.203528635745462,1.3207793553866565,0.049296585280723976,nan
P00080,TORUS_T3_5,gaussian,0.5,0.05,1,3,True,0.0009572137476175197,-0.06784946432151566,0.06784946432151566,92.60478870408905,0.0054079863432833905,72510.10977534983,41865.52463154261,-1.6102434092894806,1.3207793553866565,0.05137077896076958,0.003158545562770752
P00081,TORUS_T3_5,gaussian,1.0,0.05,1,1,False,0.0,-1.0279334383153562,1.0279334383153562,6.112443737093402,0.19043828526479795,2059.1116059978317,1611.769609594803,2.6802444333636766,1.3207793553866565,0.7782779418250598,nan
P00082,TORUS_T3_5,gaussian,1.0,0.05,1,2,False,0.0004653482834986637,-0.065099894609517,0.065099894609517,96.5160595860787,-0.008682397081502823,45164.21902086025,27476.781746815857,1.2818445770948301,1.3207793553866565,0.049289000728254935,nan
P00083,TORUS_T3_5,gaussian,1.0,0.05,1,3,True,0.0010393197944162478,-0.07068986962966664,0.07068986962966664,88.88381517884002,0.000439716502313876,891787.5070678168,915754.2963202645,1.5884647215754442,1.3207793553866565,0.05352133143311607,-0.02981859044472443
P00084,TORUS_T3_5,smooth_rankine,-1.0,0.05,1,1,True,0.0032794122272157603,-1.408336405973094,1.408336405973094,4.461423620472412,-1.1337793362279824,345.8642002769932,385.9844475091244,-2.5279788319419016,1.299188297090765,1.084012540081173,-0.27574244342746895
P00085,TORUS_T3_5,smooth_rankine,-1.0,0.05,1,2,True,0.013213098762181057,-1.363954978794316,1.363954978794316,4.60659288969617,-1.0242802351295301,382.8382799610326,393.1270587349854,1.9377147981978522,1.299188297090765,1.0498516511029086,0.05701263184508678
P00086,TORUS_T3_5,smooth_rankine,-1.0,0.05,1,3,True,0.02037103161163988,-1.2714204464923167,1.2714204464923167,4.941862720954406,-0.9025072984307977,434.49364243023825,439.43600761288224,-0.8515791187370849,1.299188297090765,0.9786267697602972,0.01046464549697427
P00087,TORUS_T3_5,smooth_rankine,-0.5,0.05,1,1,True,0.0024649953141311102,-1.4069062797007628,1.4069062797007628,4.465958676732872,-0.4540335593163572,863.6667386558626,783.1298152762033,-1.4989235178473803,1.299188297090765,1.082911755633273,0.017215712330931315
P00088,TORUS_T3_5,smooth_rankine,-0.5,0.05,1,2,True,0.00519496424991958,-1.382608067497702,1.382608067497702,4.544444267963184,-0.5538712759375004,707.9870367917766,504.7947572325368,-1.5480395341060045,1.299188297090765,1.0642091455054947,-0.0011420637855355624
P00089,TORUS_T3_5,smooth_rankine,-0.5,0.05,1,3,True,0.006925627719921551,-1.3685865018331556,1.3685865018331556,4.591003417587096,-0.5187844818955751,755.8701100354097,787.9001059481602,-2.1748503436667055,1.299188297090765,1.053416587031912,0.016917746208473503
P00090,TORUS_T3_5,smooth_rankine,0.5,0.05,1,1,False,3.748423823581068e-15,-0.05731603320037111,0.05731603320037111,109.62351991831325,0.018596512831365347,nan,nan,nan,1.299188297090765,0.04411680225931626,nan
P00091,TORUS_T3_5,smooth_rankine,0.5,0.05,1,2,False,0.0004278503485165446,-0.05820332584612023,0.05820332584612023,107.95234148287793,-0.007081496347197329,55374.41017960387,31113.496719664923,2.3573618903273834,1.299188297090765,0.04479976149450642,nan
P00092,TORUS_T3_5,smooth_rankine,0.5,0.05,1,3,True,0.0009873033533941678,-0.06594003315988518,0.06594003315988518,95.28635346519633,-0.0013165807411159162,297842.48786952795,271222.8155161889,1.4289308238088805,1.299188297090765,0.05075479305620501,-0.022900033084360602
P00093,TORUS_T3_5,smooth_rankine,1.0,0.05,1,1,False,3.4660363229300314e-15,-0.061720084418605464,0.061720084418605464,101.80130773258512,-0.017504305889424625,nan,nan,nan,1.299188297090765,0.04750665054235284,nan
P00094,TORUS_T3_5,smooth_rankine,1.0,0.05,1,2,True,0.000589476188561025,-0.060753401132148936,0.060753401132148936,103.42112853093762,-0.011634470886423526,33704.470726954954,18545.885017506967,1.5204049578779957,1.299188297090765,0.04676258342858558,-0.018962932113653637
P00095,TORUS_T3_5,smooth_rankine,1.0,0.05,1,3,True,0.001157498874271839,-0.06597884857524239,0.06597884857524239,95.23029641862014,0.0076183234959121375,51472.437948517625,66418.74711781844,1.991747724867037,1.299188297090765,0.05078466972261598,0.020346193265592113
P00096,TWIST_4_1,gaussian,-1.0,0.05,1,1,False,0.0,-1.0239275827967647,1.0239275827967647,6.13635711425767,-0.10507207465258132,nan,nan,nan,1.3207793553866565,0.7752449935114342,nan
P00097,TWIST_4_1,gaussian,-1.0,0.05,1,2,True,0.013963733293267673,-1.2782247585214257,1.2782247585214257,4.915555942170609,-0.4033193005332382,748.6115758104434,876.0626965921715,0.029984764848585373,1.3207793553866565,0.9677806919894103,-0.04195986399732169
P00098,TWIST_4_1,gaussian,-1.0,0.05,1,3,True,0.0347709833343414,-1.3924688113668058,1.3924688113668058,4.512262864266381,-0.8779284174681905,343.91129290206953,346.4906275988351,1.3409035108603693,1.3207793553866565,1.0542781469802442,0.004097637131356402
P00099,TWIST_4_1,gaussian,-0.5,0.05,1,1,False,0.003051735383897452,-1.5783574090784978,1.5783574090784978,3.9808380985444467,-0.516446729118954,nan,nan,nan,1.3207793553866565,1.1950197454566025,nan
P00100,TWIST_4_1,gaussian,-0.5,0.05,1,2,True,0.01316830442757773,-1.5150371388965829,1.5150371388965829,4.147215369093654,-0.4914858353423266,614.319834704199,621.3077228239594,-1.0901135176998824,1.3207793553866565,1.1470781495165463,0.014804539536445614
P00101,TWIST_4_1,gaussian,-0.5,0.05,1,3,True,0.017798854588089004,-1.5048714077116432,1.5048714077116432,4.17523070408654,-0.4885484764223185,618.0133839286704,620.2536824454118,0.5131444337634159,1.3207793553866565,1.1393813823438315,0.00536234555830875
P00102,TWIST_4_1,gaussian,0.5,0.05,1,1,False,3.732550662309999e-05,-0.06464961218701845,0.06464961218701845,97.18829076659551,-0.015852638331301502,nan,nan,nan,1.3207793553866565,0.04894807896818796,nan
P00103,TWIST_4_1,gaussian,0.5,0.05,1,2,True,0.0008126200319916517,-0.06785840452612973,0.06785840452612973,92.59258821448074,-0.005318858775440095,56765.84204888405,82267.89658934521,-0.5202399141938118,1.3207793553866565,0.05137754784656236,0.03860333212463517
P00104,TWIST_4_1,gaussian,0.5,0.05,1,3,True,0.001639055341808232,-0.07365597235749106,0.07365597235749106,85.30449203336822,0.002035510523977586,148331.0911785185,87367.0127041474,0.6255169017935187,1.3207793553866565,0.05576705303356924,0.017898965691718928
P00105,TWIST_4_1,gaussian,1.0,0.05,1,1,False,0.00024061905733886938,-0.06464203887592487,0.06464203887592487,97.19967712094676,-0.008481846326312876,nan,nan,nan,1.3207793553866565,0.04894234499675459,nan
P00106,TWIST_4_1,gaussian,1.0,0.05,1,2,True,0.000916139962748302,-0.06785092977209292,0.06785092977209292,92.60278861740609,0.006242272606602986,48368.52155536697,60914.106833790276,-1.1353801462404833,1.3207793553866565,0.05137188849550851,0.006369375073226218
