pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_A938D259D2DC,CAND_650AFF1AA7EDEFE7,geometry/CAND_650AFF1AA7EDEFE7.npz,CAND_04CEB1E36431574A,geometry/CAND_04CEB1E36431574A.npz
PAIR_2E577373D347,CAND_01955C82C5B22D9E,geometry/CAND_01955C82C5B22D9E.npz,CAND_D1CE87FE1D256F91,geometry/CAND_D1CE87FE1D256F91.npz
PAIR_3F512743D984,CAND_7C48931B831693B1,geometry/CAND_7C48931B831693B1.npz,CAND_588B7580E7DC8BC4,geometry/CAND_588B7580E7DC8BC4.npz
PAIR_56A56322E3BC,CAND_D4A3AD948E2FBDD6,geometry/CAND_D4A3AD948E2FBDD6.npz,CAND_7B107374F1A50ED9,geometry/CAND_7B107374F1A50ED9.npz
PAIR_33C612D431B7,CAND_D4A3AD948E2FBDD6,geometry/CAND_D4A3AD948E2FBDD6.npz,CAND_561811642240379A,geometry/CAND_561811642240379A.npz
PAIR_AB8018C21580,CAND_05864FD73A90ADF2,geometry/CAND_05864FD73A90ADF2.npz,CAND_3319FCEDC9FCA189,geometry/CAND_3319FCEDC9FCA189.npz
PAIR_D46A8123FA85,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz,CAND_68CEC0994E072D2F,geometry/CAND_68CEC0994E072D2F.npz
PAIR_A2CC352934C3,CAND_2ED85F26FB93D278,geometry/CAND_2ED85F26FB93D278.npz,CAND_4E849E9025CA81C4,geometry/CAND_4E849E9025CA81C4.npz
PAIR_71BE5339E2D9,CAND_F34D42FE073177DC,geometry/CAND_F34D42FE073177DC.npz,CAND_620A4F8467F9C4F8,geometry/CAND_620A4F8467F9C4F8.npz
PAIR_EB702A8EA9A4,CAND_0EAC3FBFEC6322A7,geometry/CAND_0EAC3FBFEC6322A7.npz,CAND_16F97B0F97E1F2BB,geometry/CAND_16F97B0F97E1F2BB.npz
PAIR_E7C8F43555A4,CAND_4100721A056DFCE7,geometry/CAND_4100721A056DFCE7.npz,CAND_485172C0AB5C05F6,geometry/CAND_485172C0AB5C05F6.npz
PAIR_A7C3881BB6EA,CAND_30A23531E5A467C7,geometry/CAND_30A23531E5A467C7.npz,CAND_6CFFAF38DD5DF0D3,geometry/CAND_6CFFAF38DD5DF0D3.npz
PAIR_1E2549C21E3C,CAND_F4716DA6561420AF,geometry/CAND_F4716DA6561420AF.npz,CAND_9F74AD87F780C41B,geometry/CAND_9F74AD87F780C41B.npz
PAIR_377646873F80,CAND_5D6A48B0266DCB10,geometry/CAND_5D6A48B0266DCB10.npz,CAND_3CA2A17EACED02A6,geometry/CAND_3CA2A17EACED02A6.npz
PAIR_843CADE5701B,CAND_9567C9BA1E59C83A,geometry/CAND_9567C9BA1E59C83A.npz,CAND_3319FCEDC9FCA189,geometry/CAND_3319FCEDC9FCA189.npz
PAIR_BC7006528D28,CAND_B83D67D57FD301FE,geometry/CAND_B83D67D57FD301FE.npz,CAND_5E220C94729AC511,geometry/CAND_5E220C94729AC511.npz
PAIR_B23AEC3DD71F,CAND_99F7F3DE9472DF67,geometry/CAND_99F7F3DE9472DF67.npz,CAND_2E706AFBCACE841A,geometry/CAND_2E706AFBCACE841A.npz
PAIR_071FDDE77478,CAND_07E91FFE0EEDA74A,geometry/CAND_07E91FFE0EEDA74A.npz,CAND_E8866A319F056219,geometry/CAND_E8866A319F056219.npz
PAIR_DD2807ED9B04,CAND_CE8FF98B146041C3,geometry/CAND_CE8FF98B146041C3.npz,CAND_DA5338CAAFE71628,geometry/CAND_DA5338CAAFE71628.npz
PAIR_559D927C8A47,CAND_C4986336B5C3B1CF,geometry/CAND_C4986336B5C3B1CF.npz,CAND_D070569C2E75ED58,geometry/CAND_D070569C2E75ED58.npz
PAIR_3779EF495BA7,CAND_200D200D780DFFD8,geometry/CAND_200D200D780DFFD8.npz,CAND_E93A0B24A57DB390,geometry/CAND_E93A0B24A57DB390.npz
PAIR_FBDE1C94723B,CAND_970DB74F3DA2B4BD,geometry/CAND_970DB74F3DA2B4BD.npz,CAND_4D2ECC5CB9C12565,geometry/CAND_4D2ECC5CB9C12565.npz
PAIR_CCB1BEC79905,CAND_1917DAC0FAED0D72,geometry/CAND_1917DAC0FAED0D72.npz,CAND_DC3DA02FBA4FF7AC,geometry/CAND_DC3DA02FBA4FF7AC.npz
PAIR_8090EE8DA68D,CAND_826E78601C35D195,geometry/CAND_826E78601C35D195.npz,CAND_87C4D481D948AB72,geometry/CAND_87C4D481D948AB72.npz
PAIR_97DC77D99167,CAND_87C4D481D948AB72,geometry/CAND_87C4D481D948AB72.npz,CAND_6015D9BA010683F6,geometry/CAND_6015D9BA010683F6.npz
PAIR_F11669189D05,CAND_5F70F2BE624CFEE3,geometry/CAND_5F70F2BE624CFEE3.npz,CAND_2E706AFBCACE841A,geometry/CAND_2E706AFBCACE841A.npz
PAIR_7CBBA3821106,CAND_B0D58C16F1D6111C,geometry/CAND_B0D58C16F1D6111C.npz,CAND_CEC177272A042AFE,geometry/CAND_CEC177272A042AFE.npz
PAIR_C7117A8779BB,CAND_0DBC12C37197FCAD,geometry/CAND_0DBC12C37197FCAD.npz,CAND_97F5D57D07910376,geometry/CAND_97F5D57D07910376.npz
PAIR_422A06BDF093,CAND_C1BF976171EFAF76,geometry/CAND_C1BF976171EFAF76.npz,CAND_D4A3AD948E2FBDD6,geometry/CAND_D4A3AD948E2FBDD6.npz
PAIR_664A169C3077,CAND_0C56EDFC716B5493,geometry/CAND_0C56EDFC716B5493.npz,CAND_16F97B0F97E1F2BB,geometry/CAND_16F97B0F97E1F2BB.npz
PAIR_9740D3D2FB9E,CAND_50D1E60D3655D6C5,geometry/CAND_50D1E60D3655D6C5.npz,CAND_B106A93CBEDCABE1,geometry/CAND_B106A93CBEDCABE1.npz
PAIR_CAE7767FBCF0,CAND_DC3DA02FBA4FF7AC,geometry/CAND_DC3DA02FBA4FF7AC.npz,CAND_2545D8430DD74CBD,geometry/CAND_2545D8430DD74CBD.npz
PAIR_705C37E199B6,CAND_09D479A866DF6C63,geometry/CAND_09D479A866DF6C63.npz,CAND_D8B1FA167C0CA06F,geometry/CAND_D8B1FA167C0CA06F.npz
PAIR_289382AFCF75,CAND_CEC83380ECD7C2C7,geometry/CAND_CEC83380ECD7C2C7.npz,CAND_C398017F2C4F3760,geometry/CAND_C398017F2C4F3760.npz
PAIR_60B2C8702E22,CAND_6649532011CFB255,geometry/CAND_6649532011CFB255.npz,CAND_04CEB1E36431574A,geometry/CAND_04CEB1E36431574A.npz
PAIR_BED47A950B20,CAND_431C764C3237CD28,geometry/CAND_431C764C3237CD28.npz,CAND_2ED85F26FB93D278,geometry/CAND_2ED85F26FB93D278.npz
PAIR_CC105773A4DB,CAND_2C7F98F9F47CCCF1,geometry/CAND_2C7F98F9F47CCCF1.npz,CAND_4100721A056DFCE7,geometry/CAND_4100721A056DFCE7.npz
PAIR_04337EE1E761,CAND_D88DB98026B164AC,geometry/CAND_D88DB98026B164AC.npz,CAND_52C58A874554C568,geometry/CAND_52C58A874554C568.npz
PAIR_0D7733964211,CAND_263CA010CDDC3C52,geometry/CAND_263CA010CDDC3C52.npz,CAND_DC3DA02FBA4FF7AC,geometry/CAND_DC3DA02FBA4FF7AC.npz
PAIR_85122CD3B598,CAND_07E91FFE0EEDA74A,geometry/CAND_07E91FFE0EEDA74A.npz,CAND_29DC1E0D8CEE3B0B,geometry/CAND_29DC1E0D8CEE3B0B.npz
PAIR_36C45B302D4E,CAND_E778983233454A37,geometry/CAND_E778983233454A37.npz,CAND_2ED85F26FB93D278,geometry/CAND_2ED85F26FB93D278.npz
PAIR_111DE4953294,CAND_837EFFF67B596B30,geometry/CAND_837EFFF67B596B30.npz,CAND_2498F2F718FFE644,geometry/CAND_2498F2F718FFE644.npz
PAIR_CE3DBC4D2C61,CAND_5D6A48B0266DCB10,geometry/CAND_5D6A48B0266DCB10.npz,CAND_7BFD1338D8DAF955,geometry/CAND_7BFD1338D8DAF955.npz
PAIR_B48708D502C8,CAND_6CFFAF38DD5DF0D3,geometry/CAND_6CFFAF38DD5DF0D3.npz,CAND_FB27E665D01027D6,geometry/CAND_FB27E665D01027D6.npz
PAIR_AB183C5947A0,CAND_1A5D7E9E57B1EE8B,geometry/CAND_1A5D7E9E57B1EE8B.npz,CAND_2E706AFBCACE841A,geometry/CAND_2E706AFBCACE841A.npz
PAIR_2E6C7CCC3386,CAND_1B0C0067823C51A0,geometry/CAND_1B0C0067823C51A0.npz,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz
PAIR_AB2ED93A2BCB,CAND_6C6F6673B913E8B3,geometry/CAND_6C6F6673B913E8B3.npz,CAND_26C7FD72E7894905,geometry/CAND_26C7FD72E7894905.npz
PAIR_FA360AE6D29F,CAND_0DB0182D566AA2DD,geometry/CAND_0DB0182D566AA2DD.npz,CAND_C398017F2C4F3760,geometry/CAND_C398017F2C4F3760.npz
PAIR_7BDAE130FA54,CAND_A2B157CC4C1F753C,geometry/CAND_A2B157CC4C1F753C.npz,CAND_FD033324E948CF73,geometry/CAND_FD033324E948CF73.npz
PAIR_46BB4F4AB3E7,CAND_29843C5C4EEFB51C,geometry/CAND_29843C5C4EEFB51C.npz,CAND_26C7FD72E7894905,geometry/CAND_26C7FD72E7894905.npz
PAIR_1589D50D919D,CAND_DC2656149D5CF4BB,geometry/CAND_DC2656149D5CF4BB.npz,CAND_DC3DA02FBA4FF7AC,geometry/CAND_DC3DA02FBA4FF7AC.npz
PAIR_2FFD72450E8F,CAND_0C788B8411553E0D,geometry/CAND_0C788B8411553E0D.npz,CAND_F3FFED6ADFA0026A,geometry/CAND_F3FFED6ADFA0026A.npz
PAIR_8A729F17311C,CAND_4A2766F88BF7F0C5,geometry/CAND_4A2766F88BF7F0C5.npz,CAND_588B7580E7DC8BC4,geometry/CAND_588B7580E7DC8BC4.npz
PAIR_0FA6BD3DE78C,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz,CAND_03A61C14A0D852ED,geometry/CAND_03A61C14A0D852ED.npz
PAIR_7C6432AE2A35,CAND_818C9C718269D413,geometry/CAND_818C9C718269D413.npz,CAND_F34D42FE073177DC,geometry/CAND_F34D42FE073177DC.npz
PAIR_57E897613EBD,CAND_D070569C2E75ED58,geometry/CAND_D070569C2E75ED58.npz,CAND_B901786223FBEA73,geometry/CAND_B901786223FBEA73.npz
PAIR_19902982B603,CAND_C398017F2C4F3760,geometry/CAND_C398017F2C4F3760.npz,CAND_0C62E631E3CE211E,geometry/CAND_0C62E631E3CE211E.npz
PAIR_DF41DF2B9371,CAND_EDFF6073277B969C,geometry/CAND_EDFF6073277B969C.npz,CAND_A7BFF914C93EFB83,geometry/CAND_A7BFF914C93EFB83.npz
PAIR_8D95DAB13796,CAND_D4A3AD948E2FBDD6,geometry/CAND_D4A3AD948E2FBDD6.npz,CAND_97A988A72F367F76,geometry/CAND_97A988A72F367F76.npz
PAIR_F8C9B8599032,CAND_2498F2F718FFE644,geometry/CAND_2498F2F718FFE644.npz,CAND_D0DA8B136FD3DAC1,geometry/CAND_D0DA8B136FD3DAC1.npz
PAIR_7A7F6A172E45,CAND_DF254E49713D06F2,geometry/CAND_DF254E49713D06F2.npz,CAND_BDF2AD3532565598,geometry/CAND_BDF2AD3532565598.npz
PAIR_CE3BC3BF2056,CAND_58505849B7AB2FBA,geometry/CAND_58505849B7AB2FBA.npz,CAND_D4A3AD948E2FBDD6,geometry/CAND_D4A3AD948E2FBDD6.npz
PAIR_ECABD5263D0C,CAND_B0D58C16F1D6111C,geometry/CAND_B0D58C16F1D6111C.npz,CAND_16149E830C6D2778,geometry/CAND_16149E830C6D2778.npz
PAIR_3C00E09C11F4,CAND_9C537DD794A3C304,geometry/CAND_9C537DD794A3C304.npz,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz
PAIR_B0B5E3CD23B1,CAND_1E7B1F4BFB2F4B22,geometry/CAND_1E7B1F4BFB2F4B22.npz,CAND_E93A0B24A57DB390,geometry/CAND_E93A0B24A57DB390.npz
PAIR_F4289D4CF019,CAND_2611EB96E22FCC7C,geometry/CAND_2611EB96E22FCC7C.npz,CAND_6CFFAF38DD5DF0D3,geometry/CAND_6CFFAF38DD5DF0D3.npz
PAIR_AEE40D45CF59,CAND_B95D52BBBE86517A,geometry/CAND_B95D52BBBE86517A.npz,CAND_D070569C2E75ED58,geometry/CAND_D070569C2E75ED58.npz
PAIR_1D7E1E4EB639,CAND_52C58A874554C568,geometry/CAND_52C58A874554C568.npz,CAND_C2FDA2D4CC0C1D26,geometry/CAND_C2FDA2D4CC0C1D26.npz
PAIR_BC3F7AAB5BB1,CAND_74FA04DB53359FED,geometry/CAND_74FA04DB53359FED.npz,CAND_04CEB1E36431574A,geometry/CAND_04CEB1E36431574A.npz
PAIR_DD4F6B1C58EB,CAND_BFA907814835F0EE,geometry/CAND_BFA907814835F0EE.npz,CAND_4100721A056DFCE7,geometry/CAND_4100721A056DFCE7.npz
PAIR_AC33ACEE5481,CAND_588B7580E7DC8BC4,geometry/CAND_588B7580E7DC8BC4.npz,CAND_D12D58E20C354FBE,geometry/CAND_D12D58E20C354FBE.npz
PAIR_6CED23032A62,CAND_9F74AD87F780C41B,geometry/CAND_9F74AD87F780C41B.npz,CAND_64B5C3D958D0B7E8,geometry/CAND_64B5C3D958D0B7E8.npz
PAIR_2308C09519BA,CAND_FDEA05E7D555DC29,geometry/CAND_FDEA05E7D555DC29.npz,CAND_A2B157CC4C1F753C,geometry/CAND_A2B157CC4C1F753C.npz
PAIR_62B9F9FC4A2E,CAND_B63B174F463B70C7,geometry/CAND_B63B174F463B70C7.npz,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz
PAIR_A5FC0402182B,CAND_4100721A056DFCE7,geometry/CAND_4100721A056DFCE7.npz,CAND_5D0B28EF5977AE30,geometry/CAND_5D0B28EF5977AE30.npz
PAIR_43BF111DA856,CAND_52C58A874554C568,geometry/CAND_52C58A874554C568.npz,CAND_79A659567C72119C,geometry/CAND_79A659567C72119C.npz
PAIR_FBBEE3B7E47E,CAND_D8B1FA167C0CA06F,geometry/CAND_D8B1FA167C0CA06F.npz,CAND_BD2C4B1A4BAC3413,geometry/CAND_BD2C4B1A4BAC3413.npz
PAIR_E872F20D9FA1,CAND_9F74AD87F780C41B,geometry/CAND_9F74AD87F780C41B.npz,CAND_9B250D57AE73C96A,geometry/CAND_9B250D57AE73C96A.npz
PAIR_63F49CE8B7AF,CAND_19107C7B2CF8551F,geometry/CAND_19107C7B2CF8551F.npz,CAND_3BBA40D44FA00374,geometry/CAND_3BBA40D44FA00374.npz
PAIR_FE9143B29377,CAND_BA6FA49F8B4382E7,geometry/CAND_BA6FA49F8B4382E7.npz,CAND_5375FD319EFFDCD9,geometry/CAND_5375FD319EFFDCD9.npz
PAIR_411591C555EB,CAND_8BD6C70578302B8C,geometry/CAND_8BD6C70578302B8C.npz,CAND_B106A93CBEDCABE1,geometry/CAND_B106A93CBEDCABE1.npz
PAIR_146E77BEFEC0,CAND_4533A29C668E35BB,geometry/CAND_4533A29C668E35BB.npz,CAND_F34D42FE073177DC,geometry/CAND_F34D42FE073177DC.npz
PAIR_953F2AECF493,CAND_28A46ABD1EDD5001,geometry/CAND_28A46ABD1EDD5001.npz,CAND_D070569C2E75ED58,geometry/CAND_D070569C2E75ED58.npz
PAIR_B25F79B09D50,CAND_8B791D5A53373AB1,geometry/CAND_8B791D5A53373AB1.npz,CAND_B0D58C16F1D6111C,geometry/CAND_B0D58C16F1D6111C.npz
PAIR_041C79C65FFF,CAND_4100721A056DFCE7,geometry/CAND_4100721A056DFCE7.npz,CAND_D5959FCC6E774F40,geometry/CAND_D5959FCC6E774F40.npz
PAIR_087DB872DE08,CAND_F7341D6FB81A1800,geometry/CAND_F7341D6FB81A1800.npz,CAND_AB6FD88A086AC17C,geometry/CAND_AB6FD88A086AC17C.npz
PAIR_E432D65C30AA,CAND_5375FD319EFFDCD9,geometry/CAND_5375FD319EFFDCD9.npz,CAND_9DD48CF46B103D5E,geometry/CAND_9DD48CF46B103D5E.npz
PAIR_243B01A9FADE,CAND_040E366ADEDAFEE0,geometry/CAND_040E366ADEDAFEE0.npz,CAND_B106A93CBEDCABE1,geometry/CAND_B106A93CBEDCABE1.npz
PAIR_3DE1A8173BEC,CAND_D31BCFEECEFCB3DB,geometry/CAND_D31BCFEECEFCB3DB.npz,CAND_D1CE87FE1D256F91,geometry/CAND_D1CE87FE1D256F91.npz
PAIR_F8B5360F24D1,CAND_970DB74F3DA2B4BD,geometry/CAND_970DB74F3DA2B4BD.npz,CAND_19FB6C333C4FED70,geometry/CAND_19FB6C333C4FED70.npz
PAIR_5685D076E007,CAND_6CFFAF38DD5DF0D3,geometry/CAND_6CFFAF38DD5DF0D3.npz,CAND_F3D8A40FEDAB4317,geometry/CAND_F3D8A40FEDAB4317.npz
PAIR_B49653B9CCD2,CAND_7CD6F8F1F04DDA17,geometry/CAND_7CD6F8F1F04DDA17.npz,CAND_5375FD319EFFDCD9,geometry/CAND_5375FD319EFFDCD9.npz
PAIR_72114A12B168,CAND_BE67EF59D52A160D,geometry/CAND_BE67EF59D52A160D.npz,CAND_6CFFAF38DD5DF0D3,geometry/CAND_6CFFAF38DD5DF0D3.npz
PAIR_A17E242B458B,CAND_2AB972BC9037DF75,geometry/CAND_2AB972BC9037DF75.npz,CAND_FBE828B214A78176,geometry/CAND_FBE828B214A78176.npz
PAIR_6B04A5492B51,CAND_DF254E49713D06F2,geometry/CAND_DF254E49713D06F2.npz,CAND_22527CA127E43FBE,geometry/CAND_22527CA127E43FBE.npz
PAIR_4813C1B5514C,CAND_3319FCEDC9FCA189,geometry/CAND_3319FCEDC9FCA189.npz,CAND_93C153F10CE98EC1,geometry/CAND_93C153F10CE98EC1.npz
PAIR_E54280933567,CAND_CBD7E907B86DD13C,geometry/CAND_CBD7E907B86DD13C.npz,CAND_485CE02C5AF19E55,geometry/CAND_485CE02C5AF19E55.npz
PAIR_8EF92158B059,CAND_3BBA40D44FA00374,geometry/CAND_3BBA40D44FA00374.npz,CAND_5E86FD1BDC81FF4D,geometry/CAND_5E86FD1BDC81FF4D.npz
PAIR_F34D1F211366,CAND_1F1E32B0D60F1213,geometry/CAND_1F1E32B0D60F1213.npz,CAND_26C7FD72E7894905,geometry/CAND_26C7FD72E7894905.npz
PAIR_E9885FAF6BEF,CAND_A2B157CC4C1F753C,geometry/CAND_A2B157CC4C1F753C.npz,CAND_6D1FA63C93FB02DA,geometry/CAND_6D1FA63C93FB02DA.npz
PAIR_3CE045B07F48,CAND_9FFF03442B8F72F4,geometry/CAND_9FFF03442B8F72F4.npz,CAND_16F97B0F97E1F2BB,geometry/CAND_16F97B0F97E1F2BB.npz
PAIR_61713C886DC9,CAND_0C788B8411553E0D,geometry/CAND_0C788B8411553E0D.npz,CAND_738D0CAE48EB7BE7,geometry/CAND_738D0CAE48EB7BE7.npz
PAIR_0FB2453343FB,CAND_4C28AABB95BDB575,geometry/CAND_4C28AABB95BDB575.npz,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz
PAIR_A694ABCAC890,CAND_D8B1FA167C0CA06F,geometry/CAND_D8B1FA167C0CA06F.npz,CAND_53E415A60DCD09E3,geometry/CAND_53E415A60DCD09E3.npz
PAIR_D66BEFBA669D,CAND_F5492DC98766DDDA,geometry/CAND_F5492DC98766DDDA.npz,CAND_B0863C48B2329560,geometry/CAND_B0863C48B2329560.npz
PAIR_73B365A3B81F,CAND_BB2C34FD73C22912,geometry/CAND_BB2C34FD73C22912.npz,CAND_FBE828B214A78176,geometry/CAND_FBE828B214A78176.npz
PAIR_EDC72B443AF9,CAND_30751ADE2BE58A6B,geometry/CAND_30751ADE2BE58A6B.npz,CAND_5375FD319EFFDCD9,geometry/CAND_5375FD319EFFDCD9.npz
PAIR_9B1CB355F0D6,CAND_2C7CB942C32A633E,geometry/CAND_2C7CB942C32A633E.npz,CAND_588B7580E7DC8BC4,geometry/CAND_588B7580E7DC8BC4.npz
PAIR_AE9985160EB9,CAND_08F4B4952BEF2786,geometry/CAND_08F4B4952BEF2786.npz,CAND_04CEB1E36431574A,geometry/CAND_04CEB1E36431574A.npz
PAIR_B827C4E9814D,CAND_0C788B8411553E0D,geometry/CAND_0C788B8411553E0D.npz,CAND_5EC4B9F10EE2FA79,geometry/CAND_5EC4B9F10EE2FA79.npz
PAIR_9E1244BAC3C3,CAND_F9590097E26BE489,geometry/CAND_F9590097E26BE489.npz,CAND_588B7580E7DC8BC4,geometry/CAND_588B7580E7DC8BC4.npz
PAIR_B2F7B389D2DB,CAND_EACD4A92F1D52B76,geometry/CAND_EACD4A92F1D52B76.npz,CAND_CE8FF98B146041C3,geometry/CAND_CE8FF98B146041C3.npz
PAIR_2D988F539D8F,CAND_FBE828B214A78176,geometry/CAND_FBE828B214A78176.npz,CAND_59C251DDFC863C94,geometry/CAND_59C251DDFC863C94.npz
PAIR_8554D43D5AD0,CAND_04CEB1E36431574A,geometry/CAND_04CEB1E36431574A.npz,CAND_B20BB07A4290121A,geometry/CAND_B20BB07A4290121A.npz
PAIR_FC576C1930DF,CAND_F6CD0745804CE3A3,geometry/CAND_F6CD0745804CE3A3.npz,CAND_42EA61DF6A3E14B6,geometry/CAND_42EA61DF6A3E14B6.npz
PAIR_893663CE4848,CAND_B0D58C16F1D6111C,geometry/CAND_B0D58C16F1D6111C.npz,CAND_20836FD393D64631,geometry/CAND_20836FD393D64631.npz
PAIR_64289A05BCBB,CAND_5602F80BC53F1C1B,geometry/CAND_5602F80BC53F1C1B.npz,CAND_B106A93CBEDCABE1,geometry/CAND_B106A93CBEDCABE1.npz
PAIR_93D38B7BEF4A,CAND_451B4191682B9B8F,geometry/CAND_451B4191682B9B8F.npz,CAND_2ED85F26FB93D278,geometry/CAND_2ED85F26FB93D278.npz
PAIR_95D528C70B17,CAND_588B7580E7DC8BC4,geometry/CAND_588B7580E7DC8BC4.npz,CAND_6E09748634D277B5,geometry/CAND_6E09748634D277B5.npz
PAIR_755630CA6374,CAND_74619D83D253B6CA,geometry/CAND_74619D83D253B6CA.npz,CAND_D1CE87FE1D256F91,geometry/CAND_D1CE87FE1D256F91.npz
PAIR_8018341203BA,CAND_7F761A4146499E63,geometry/CAND_7F761A4146499E63.npz,CAND_DF254E49713D06F2,geometry/CAND_DF254E49713D06F2.npz
PAIR_498EB7F13062,CAND_859185B695F298D7,geometry/CAND_859185B695F298D7.npz,CAND_CBD7E907B86DD13C,geometry/CAND_CBD7E907B86DD13C.npz
PAIR_6B6CAF182CE9,CAND_F34D42FE073177DC,geometry/CAND_F34D42FE073177DC.npz,CAND_6C1F95973E40F678,geometry/CAND_6C1F95973E40F678.npz
PAIR_9617BC0F040B,CAND_F34D42FE073177DC,geometry/CAND_F34D42FE073177DC.npz,CAND_E96F481E77A24F98,geometry/CAND_E96F481E77A24F98.npz
PAIR_CF33E51CB25D,CAND_85A500B06481025D,geometry/CAND_85A500B06481025D.npz,CAND_9F74AD87F780C41B,geometry/CAND_9F74AD87F780C41B.npz
PAIR_15B2CEDA868D,CAND_52C58A874554C568,geometry/CAND_52C58A874554C568.npz,CAND_6F514C2B837AE53A,geometry/CAND_6F514C2B837AE53A.npz
PAIR_A09C1120C389,CAND_970DB74F3DA2B4BD,geometry/CAND_970DB74F3DA2B4BD.npz,CAND_833CF4E74C13A606,geometry/CAND_833CF4E74C13A606.npz
PAIR_FDDD1D0E979D,CAND_7C2126B7CE20A8A3,geometry/CAND_7C2126B7CE20A8A3.npz,CAND_B106A93CBEDCABE1,geometry/CAND_B106A93CBEDCABE1.npz
PAIR_D5009B6943AD,CAND_61B3C7E5D04B112F,geometry/CAND_61B3C7E5D04B112F.npz,CAND_5E220C94729AC511,geometry/CAND_5E220C94729AC511.npz
PAIR_0D007759198E,CAND_3319FCEDC9FCA189,geometry/CAND_3319FCEDC9FCA189.npz,CAND_F851D85C9ED9ABF2,geometry/CAND_F851D85C9ED9ABF2.npz
PAIR_B330D0338243,CAND_F206BEA19285DD70,geometry/CAND_F206BEA19285DD70.npz,CAND_52C58A874554C568,geometry/CAND_52C58A874554C568.npz
PAIR_E2C20ED16058,CAND_88B1F827CAC0369F,geometry/CAND_88B1F827CAC0369F.npz,CAND_6E4973894BC2C9C1,geometry/CAND_6E4973894BC2C9C1.npz
PAIR_89EC7949CD39,CAND_5375FD319EFFDCD9,geometry/CAND_5375FD319EFFDCD9.npz,CAND_6EC7A46F34564A2C,geometry/CAND_6EC7A46F34564A2C.npz
