pair_id,carrier_id,family,candidate_null,candidate_active,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,campaign_role
PAIR_0426F98B8609,TORUS_T2_3,torus,CAND_3BBA40D44FA00374,CAND_2098D8B3E98EA47D,1.5,1.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_0A216D98562F,TORUS_T2_3,torus,CAND_3BBA40D44FA00374,CAND_BC642B6DD63B924E,2.0,2.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_8BE9938AB722,TORUS_T2_3,torus,CAND_3BBA40D44FA00374,CAND_B603D5ED533CDAA9,2.5,2.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_4595A70895A4,TORUS_T2_3,torus,CAND_3BBA40D44FA00374,CAND_C5EED4780E5E58DC,3.0,3.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_E3EF9BBD6BF9,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_701A69FBE946AC7D,-3.0,-3.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_1E98F5C6F3D5,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_4690CEACB7570F32,-2.5,-2.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_25B986875607,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_D7561D5E4CB16569,-2.0,-2.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_DF41DF2B9371,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_A7BFF914C93EFB83,-1.5,-1.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_A4EA8BE47C74,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_32CEC3C634E18882,-1.0,-1.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_196BDB400004,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_494CC32BBA109DEF,-0.5,-0.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_59C4F2650790,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_D6B5BBF51EF3CD3D,-0.25,-0.25,total_beta,1.0,1,1.0,discovery_stability
PAIR_314B1CEDD974,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_E3BF1BE74FA3F60F,0.25,0.25,total_beta,1.0,1,1.0,discovery_stability
PAIR_9FB5450B0F85,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_722353D5D0957EEF,0.5,0.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_4F6DD79BF9F3,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_41C8D2FBBBB832F9,1.0,1.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_BE170C18B4E1,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_15BD00D477C6AB5C,1.5,1.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_E96B94BEB35C,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_7147C27CDB0765E0,2.0,2.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_BD0BD0D6A4BB,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_7A6BC85176F30CCA,2.5,2.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_70B3C753E687,TORUS_T2_3,torus,CAND_EDFF6073277B969C,CAND_09A12B4CA310540A,3.0,3.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_71BE5339E2D9,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_620A4F8467F9C4F8,-3.0,-3.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_F28E463F0E44,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_5E414E5C9BA53A07,-2.5,-2.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_B10DB9874CC1,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_5A69A209145B7030,-2.0,-2.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_C91C30152942,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_7F0699CA505750F5,-1.5,-1.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_9617BC0F040B,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_E96F481E77A24F98,-1.0,-1.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_B0F26BB38BF3,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_86D388D7732BA6A2,-0.5,-0.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_12E47B045441,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_37B88086639D46FF,-0.25,-0.25,total_beta,1.0,1,3.0,discovery_stability
PAIR_7C6432AE2A35,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_818C9C718269D413,0.25,0.25,total_beta,1.0,1,3.0,discovery_stability
PAIR_D78F26209465,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_F9709E0F49D94C03,0.5,0.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_6B6CAF182CE9,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_6C1F95973E40F678,1.0,1.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_9BC91FED5C21,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_67B252C7A7B9CF64,1.5,1.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_8145CAC5300C,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_869D517F6416CCAF,2.0,2.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_146E77BEFEC0,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_4533A29C668E35BB,2.5,2.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_30668FC823B6,TORUS_T2_3,torus,CAND_F34D42FE073177DC,CAND_D094FC437C7456D8,3.0,3.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_A09C1120C389,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_833CF4E74C13A606,-3.0,-3.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_488E3FB0EED5,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_C5A6FF51F4B61878,-2.5,-2.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_3686077218A6,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_C366BF033BE9DE14,-2.0,-2.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_229A41A422CB,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_A6B738A999015834,-1.5,-1.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_FBDE1C94723B,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_4D2ECC5CB9C12565,-1.0,-1.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_F8B5360F24D1,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_19FB6C333C4FED70,-0.5,-0.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_F5BC6332C004,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_084597659BBD014E,-0.25,-0.25,total_beta,1.0,3,0.0,discovery_stability
PAIR_E764F4E81A23,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_FF0BF8CAAFADB0A6,0.25,0.25,total_beta,1.0,3,0.0,discovery_stability
PAIR_6A463345CA0F,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_635109ADEDDE1E27,0.5,0.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_DE2B2AD25912,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_57467E8F06ADA263,1.0,1.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_EABC05333BBB,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_2D65B1D9F68F178D,1.5,1.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_702606A3BE47,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_0161FB73FCE901D3,2.0,2.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_BF1A90E0EF91,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_5CCBED8A20A912ED,2.5,2.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_3DE73F929D74,TORUS_T2_3,torus,CAND_970DB74F3DA2B4BD,CAND_FED0BD7A1C28DE21,3.0,3.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_D4F613182EE4,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_F310958B9BFDD65B,-3.0,-3.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_087DB872DE08,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_AB6FD88A086AC17C,-2.5,-2.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_D0EA7389F117,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_6A6FCB30435BFAC0,-2.0,-2.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_76235F0B6EF6,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_C4FC6E820FDCFD4E,-1.5,-1.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_F2E97446212A,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_763068A2E4A8B4EC,-1.0,-1.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_699402F6C9F2,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_55BFEB20F35EEE06,-0.5,-0.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_4B261A96FAF3,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_ACEC5B22F4D2664D,-0.25,-0.25,total_beta,1.0,3,1.0,discovery_stability
PAIR_9F84E4D01495,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_3AE1B075BC0691B8,0.25,0.25,total_beta,1.0,3,1.0,discovery_stability
PAIR_A04F28F94A3C,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_8B0BC939FE754185,0.5,0.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_F27CD8FFF32A,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_FDFDAD85306658B6,1.0,1.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_2060A4877A53,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_B48F860869DE4BBF,1.5,1.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_75D21A0CE753,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_458139B9482E3C3A,2.0,2.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_4377D989A505,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_CF8AE66FD1174E49,2.5,2.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_018E19267C85,TORUS_T2_3,torus,CAND_F7341D6FB81A1800,CAND_C288332AF6252DE8,3.0,3.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_FF690FDF4F85,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_A8324015338AC50F,-3.0,-3.0,total_beta,1.0,3,3.0,discovery_stability
PAIR_8159341F2B2E,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_62B0791EF1A9BC15,-2.5,-2.5,total_beta,1.0,3,3.0,discovery_stability
PAIR_F8C9B8599032,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_D0DA8B136FD3DAC1,-2.0,-2.0,total_beta,1.0,3,3.0,discovery_stability
PAIR_30F7C59D2AEF,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_7EC0CA1FEAA2A6CA,-1.5,-1.5,total_beta,1.0,3,3.0,discovery_stability
PAIR_8C506C51F5C8,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_06D02FE8575F2E5D,-1.0,-1.0,total_beta,1.0,3,3.0,discovery_stability
PAIR_A9CDF3D878A9,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_89529D496024C832,-0.5,-0.5,total_beta,1.0,3,3.0,discovery_stability
PAIR_EB821C460713,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_A6F6D886A433E49B,-0.25,-0.25,total_beta,1.0,3,3.0,discovery_stability
PAIR_BBF876F74B47,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_AECD437AD660A5CB,0.25,0.25,total_beta,1.0,3,3.0,discovery_stability
PAIR_111DE4953294,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_837EFFF67B596B30,0.5,0.5,total_beta,1.0,3,3.0,discovery_stability
PAIR_650858698266,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_389B0389831DCC7A,1.0,1.0,total_beta,1.0,3,3.0,discovery_stability
PAIR_8BA4D8D21F48,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_6F1DFCF210BAE069,1.5,1.5,total_beta,1.0,3,3.0,discovery_stability
PAIR_3B37DBFD30DA,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_A1573BB795316607,2.0,2.0,total_beta,1.0,3,3.0,discovery_stability
PAIR_C9BB96E55764,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_6ED1A300E3301C7F,2.5,2.5,total_beta,1.0,3,3.0,discovery_stability
PAIR_56710A9F0230,TORUS_T2_3,torus,CAND_2498F2F718FFE644,CAND_6696554D765927A3,3.0,3.0,total_beta,1.0,3,3.0,discovery_stability
PAIR_2D3CF87BEB5C,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_37E0CBB453F655BB,-3.0,-3.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_356F019CC779,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_504AC101D167768F,-2.5,-2.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_4E01F33C333D,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_3D132BB7C16E2FAC,-2.0,-2.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_C33A3F1C0A10,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_923299DDB8933E82,-1.5,-1.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_6B624C29C2A4,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_B95C4119C87121E9,-1.0,-1.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_87EE6AB3580C,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_716C86214558C3ED,-0.5,-0.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_6CD951B819B0,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_72C25E7C439FD314,-0.25,-0.25,total_beta,1.0,1,0.0,discovery_stability
PAIR_A17E242B458B,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_2AB972BC9037DF75,0.25,0.25,total_beta,1.0,1,0.0,discovery_stability
PAIR_2D988F539D8F,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_59C251DDFC863C94,0.5,0.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_73B365A3B81F,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_BB2C34FD73C22912,1.0,1.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_52458D33409A,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_2DD17114F79D53BF,1.5,1.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_AC45E052970C,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_8C4838425977DC60,2.0,2.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_19DA63F5D58C,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_76B1E9427973627A,2.5,2.5,total_beta,1.0,1,0.0,discovery_stability
PAIR_7E093E54F1DE,TORUS_T2_7,torus,CAND_FBE828B214A78176,CAND_5B6652D317218182,3.0,3.0,total_beta,1.0,1,0.0,discovery_stability
PAIR_321A6E00C7A7,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_ECAA34D38AAE2AAC,-3.0,-3.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_3C13D98B16C5,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_D196CA22B0E5531E,-2.5,-2.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_A2CC352934C3,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_4E849E9025CA81C4,-2.0,-2.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_93A628FA8C22,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_FF79C39634141216,-1.5,-1.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_35EBB641C88B,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_1593B904B350C4BF,-1.0,-1.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_E94028627ACD,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_314FB53B22EC4C76,-0.5,-0.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_07A978E49DA2,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_17EAA92CD3FB5AF1,-0.25,-0.25,total_beta,1.0,1,1.0,discovery_stability
PAIR_36C45B302D4E,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_E778983233454A37,0.25,0.25,total_beta,1.0,1,1.0,discovery_stability
PAIR_93D38B7BEF4A,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_451B4191682B9B8F,0.5,0.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_D93F19BFDD4A,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_5C8DF4D568FFB633,1.0,1.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_6BB1436FEE26,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_9F599AC31BFD6C83,1.5,1.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_BEC810D83B55,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_A04BB14D68BBC305,2.0,2.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_0A7CECD9D8E9,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_B5C6C9C49638D04D,2.5,2.5,total_beta,1.0,1,1.0,discovery_stability
PAIR_BED47A950B20,TORUS_T2_7,torus,CAND_2ED85F26FB93D278,CAND_431C764C3237CD28,3.0,3.0,total_beta,1.0,1,1.0,discovery_stability
PAIR_C7117A8779BB,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_0DBC12C37197FCAD,-3.0,-3.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_A45316D56FD4,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_D85F69F67A8993BB,-2.5,-2.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_2185A54D2D7A,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_9F09A19657EC37B2,-2.0,-2.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_995ECCC01A75,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_7C1A75263D17EB49,-1.5,-1.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_B08B589E14CF,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_7E531C476A884B1F,-1.0,-1.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_4DF8E8EA64B0,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_BBFF224518E042E7,-0.5,-0.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_D83115BE1025,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_5AF68D1B657C916C,-0.25,-0.25,total_beta,1.0,1,3.0,discovery_stability
PAIR_1B7F87E2B588,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_32450C99BE0EC7E7,0.25,0.25,total_beta,1.0,1,3.0,discovery_stability
PAIR_2EB5AFF4B376,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_007F2EFAD3DA8784,0.5,0.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_5D365A804BC5,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_10AC52C315F1C14C,1.0,1.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_A5F2569D62B7,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_8FEC9C2EAF2AB53E,1.5,1.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_8342B07632E6,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_E41867A7733BCD61,2.0,2.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_6F17ADBBE514,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_2831174EBC4F3143,2.5,2.5,total_beta,1.0,1,3.0,discovery_stability
PAIR_EB9D2306C164,TORUS_T2_7,torus,CAND_97F5D57D07910376,CAND_BEE0D701FD963645,3.0,3.0,total_beta,1.0,1,3.0,discovery_stability
PAIR_56A56322E3BC,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_7B107374F1A50ED9,-3.0,-3.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_30E460EA9C04,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_75D40241E217BAE5,-2.5,-2.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_CE3BC3BF2056,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_58505849B7AB2FBA,-2.0,-2.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_DD2675BACB36,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_58508F747CB37CFF,-1.5,-1.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_5E95F2087DDA,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_4CD9DFC84CBEC0F3,-1.0,-1.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_B0F6D5BAEF8B,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_F6221C29C64E3D8B,-0.5,-0.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_33C612D431B7,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_561811642240379A,-0.25,-0.25,total_beta,1.0,3,0.0,discovery_stability
PAIR_422A06BDF093,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_C1BF976171EFAF76,0.25,0.25,total_beta,1.0,3,0.0,discovery_stability
PAIR_223FFEBC5601,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_D70CCF87A0E0A481,0.5,0.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_D0107E49B533,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_29FD16B7DC2129E5,1.0,1.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_733313A06CB4,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_3EAE15EF1A109F30,1.5,1.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_8D95DAB13796,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_97A988A72F367F76,2.0,2.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_8DC0133C0E48,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_746C516F0E976C83,2.5,2.5,total_beta,1.0,3,0.0,discovery_stability
PAIR_EEB4010DB873,TORUS_T2_7,torus,CAND_D4A3AD948E2FBDD6,CAND_50271A255F4B2F64,3.0,3.0,total_beta,1.0,3,0.0,discovery_stability
PAIR_4C1369A581B4,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_69C5CC57DEA4DD45,-3.0,-3.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_44D6E8227546,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_0EC9E08A7F811A87,-2.5,-2.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_439023E6BEFB,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_C987349695C1FE0B,-2.0,-2.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_32BD828CE94E,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_98F7BAA2A8D17D65,-1.5,-1.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_46BB4F4AB3E7,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_29843C5C4EEFB51C,-1.0,-1.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_6988C15CAF85,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_E2A27A9E622C90F0,-0.5,-0.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_ED23F28F1F0B,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_71AFD18CBD3C1307,-0.25,-0.25,total_beta,1.0,3,1.0,discovery_stability
PAIR_5B9FFEBB60E8,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_FE4D7C252E50C964,0.25,0.25,total_beta,1.0,3,1.0,discovery_stability
PAIR_839A8EDFFD8C,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_CBBE18828CE88136,0.5,0.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_FBE5A7049E9E,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_60AC0E640F02732C,1.0,1.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_F34D1F211366,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_1F1E32B0D60F1213,1.5,1.5,total_beta,1.0,3,1.0,discovery_stability
PAIR_0ED2B8AF989A,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_7C1CD1F75304BA77,2.0,2.0,total_beta,1.0,3,1.0,discovery_stability
PAIR_95D296536191,TORUS_T2_7,torus,CAND_26C7FD72E7894905,CAND_60BD1AFAE73BEB81,2.5,2.5,total_beta,1.0,3,1.0,discovery_stability
